,2016-01-18,2016-01-19,2016-01-20,2016-01-21,2016-01-22,2016-01-24,2016-01-25,2016-01-26,2016-01-27,2016-01-28,2016-01-29,2016-01-30,2016-01-31,2016-02-01,2016-02-02,2016-02-03,2016-02-04,2016-02-05,2016-02-06,2016-02-07,2016-02-08,2016-02-09,2016-02-10,2016-02-11,2016-02-12,2016-02-13,2016-02-14,2016-02-15,2016-02-16,2016-02-17,2016-02-18,2016-02-19,2016-02-20,2016-02-21,2016-02-22,2016-02-23,2016-02-24,2016-02-25,2016-02-26,2016-02-27,2016-02-28,2016-02-29,2016-03-01,2016-03-02,2016-03-03,2016-03-04,2016-03-05,2016-03-06,2016-03-07,2016-03-08,2016-03-09,2016-03-10,2016-03-11,2016-03-18,2016-03-19,2016-03-20,2016-03-21,2016-03-22,2016-03-23,2016-03-24,2016-03-25,2016-03-26,2016-03-27,2016-03-28,2016-03-29,2016-03-30,2016-03-31,2016-04-01,2016-04-02,2016-04-03,2016-04-04,2016-04-05,2016-04-06,2016-04-07,2016-04-08,2016-04-09,2016-04-10,2016-04-11,2016-04-12,2016-04-13,2016-04-14,2016-04-15,2016-04-16,2016-04-17,2016-04-18,2016-04-19,2016-04-20,2016-04-21,2016-04-22,2016-04-23,2016-04-24,2016-04-25,2016-04-26,2016-04-27,2016-04-28,2016-04-29
19:00:00,14.4793804781,67.1801322846,63.1552337262,63.123776069,38.9296676504,46.6792796165,91.0361231529,86.0319069689,89.5012660632,61.8483770674,52.9541231864,66.3981110599,82.3079867741,100.974887912,89.9825178578,67.3005776624,74.8119182459,75.2931588912,51.9775340448,56.9971634353,80.6519885689,89.1364230635,61.5136040499,75.2973686749,82.3174111062,58.2850581666,69.4220898409,101.158465163,73.1091055744,101.477786061,95.33911037,61.4862446523,76.2633008656,83.2454004484,95.5063505623,88.8397161987,85.8592604831,92.6326317307,69.5135767498,91.1659013336,95.7239573652,89.5454325306,93.4266611972,76.8453827126,83.6904995074,91.0070748652,96.1962155751,109.047115164,89.1753879258,86.7061877683,67.153108239,55.2916763146,8.17655041771,5.60478070366,73.0438979546,56.1561052381,67.8222571935,70.2541108007,74.4856477615,78.6833310872,49.6476295854,72.517197928,88.5469316242,84.3663463462,106.54669915,93.2282158067,97.4813052667,74.5542945981,66.0404174319,69.6624024103,90.6066788652,94.2511282787,70.7831438514,74.7131475751,89.5477761679,60.5446183424,92.2563218696,91.5666972231,96.2496887083,86.0718514431,79.9585716947,83.5651119275,76.8259428707,82.9013449199,97.6557022799,100.307705624,67.0150724065,76.7381882056,81.1744207971,78.829765598,114.663842355,126.346550779,100.573567275,112.208548342,94.5581713145,68.7366535339
19:15:00,13.7730844475,62.3906813112,57.6428668171,54.1742311723,33.0491377264,46.6992814417,83.3040970778,94.9387073777,85.156723524,50.1486527786,48.1849196592,59.2175096847,78.2738237091,95.8960508907,82.5101270894,68.2897465192,69.0759489875,72.6438706043,51.0173764391,51.2342187411,78.1213811356,80.278667826,56.7002614366,64.2229155687,74.5051420887,55.570202195,68.9087207743,93.4930237625,69.8552751967,99.8562135665,90.5697276726,64.8038544729,78.9476388737,92.3928827274,89.8626800569,80.2905785638,80.5444123542,85.1555891998,63.1836160776,90.9807830106,95.0396683283,85.2667418723,86.2725189691,82.6447258644,83.7626517033,88.4522555979,92.6537454974,117.850948376,89.5561343403,80.7324723742,72.8051193667,47.3395436168,6.01215862646,5.34897264883,70.3830857407,51.2349851817,64.761287449,70.491296358,71.8689961572,71.0629909122,49.6976073627,68.9496457359,84.138408839,85.31101822,97.8710155022,88.7864161026,87.6928645207,72.4432739747,65.8484455761,65.2270446461,90.5672505045,85.5882077841,74.6396649529,77.4287216761,87.508072388,61.6199390935,82.0912911733,83.9169432023,97.2491386735,81.3407475975,79.6667292088,82.276257604,72.1937879466,78.2484961979,94.8479410106,92.9950903798,76.2284146141,70.9903072011,82.1972573444,72.5542646373,113.914822975,127.32665198,95.2073183755,108.604162167,84.9920734889,75.7168923844
19:30:00,12.7850792986,58.4363123055,52.3895411325,39.1502139762,34.7039352455,46.9640257429,76.7661315643,81.3068619251,82.2856106602,45.3300773137,47.8574019476,54.56613643,72.0203780597,81.7208624615,72.5416589018,70.5477006003,63.6178766141,69.165804447,48.783534239,50.033545638,69.9721154647,70.1782129455,53.7447145027,57.4595035737,68.772478515,50.0155892419,67.3666331596,86.5396381031,65.6676062862,94.1200823855,78.3788454099,65.8619792095,77.9724872174,90.1821879215,81.5064505709,66.5335291152,74.0821377655,71.6900684999,60.1676283896,88.4139240065,94.266574934,78.4506943884,77.9462175436,88.7871800086,73.5552112087,84.5414637544,93.8880834532,121.943212158,90.2622401785,68.7494594267,79.0823750509,41.466025128,4.90891958185,5.1306654882,65.0353905586,46.3284682716,62.9080548616,70.8299826603,63.3237998024,56.7148562937,52.9022897163,66.260812328,86.2185491638,91.0700331333,86.6864208185,84.2325948273,78.3823446879,73.1028838232,66.4939272132,64.057175052,87.5387868215,70.9654783775,71.5578029684,72.2853382878,83.5283958694,61.1289009742,76.1118499756,77.1280022062,80.9431511829,74.5479799943,71.4019258852,78.2791287091,71.237370229,74.097610141,90.6454699723,77.6757795711,83.6463905492,70.9965191786,83.489350835,69.0243335571,104.061392535,117.969541435,92.4842746785,102.487594214,67.9357179372,81.7049452609
19:45:00,11.0759634082,55.2306887942,52.8097206009,32.8131817146,38.4489529878,45.2128142146,82.2489512032,70.7175580378,80.2441440851,43.6885579888,49.3250998481,53.36891446,68.1767867701,73.8430668005,61.7715755389,71.9072783773,62.9001128182,64.9497249047,41.9226159396,50.2783671328,61.9689405553,66.6572978237,58.8796244343,48.9535206723,67.0516551103,44.2116102781,63.0156645845,80.5047967154,62.5155206222,91.7256892943,67.3648919133,68.7445322446,71.9752292105,74.5359944432,76.7233579208,63.1357037588,68.8673638278,63.8321433741,60.9226031501,86.2964448436,96.704921503,80.4691195943,70.1925325765,98.0140195567,60.5026291517,84.00438358,90.8919408541,116.295646147,92.7494124709,63.0463912395,81.9560697824,39.1684603952,3.76266114491,4.26531666122,60.7748662862,45.5853906567,62.0955034821,70.9876858947,57.3505641793,48.8378029502,52.6418347514,65.172300219,87.0431589089,92.5903583488,74.8310417814,82.1945166047,75.0249187909,73.9913418879,69.6102199088,62.2130094698,83.8205159133,64.1953397995,69.2375605782,75.0061002507,78.0821317403,57.0452399957,71.5455095345,76.8734381775,71.0585597358,67.8700789406,62.4683425553,72.0068424885,76.7097018489,72.8874015568,81.6559327561,69.2867576597,88.5971798246,65.5127113061,83.0013015642,68.3834298148,93.7343332453,106.903936861,100.478085621,103.561123428,64.5003865073,80.7268517514
20:00:00,10.6361765554,53.8148496927,57.5387868862,35.624163669,45.4312132422,41.256897065,83.0470174565,64.138259292,83.817319092,46.8598474924,50.2267392621,57.4184940789,67.3314306649,80.2146831613,56.8110214412,71.105917121,62.1493160647,61.7547875692,37.5141615584,50.784814956,55.9323744769,73.1817359719,62.848223412,41.7323476992,63.7299495696,42.7174777905,57.3423863176,74.5157119239,59.0332274116,87.8891662977,59.3686046943,69.811468542,65.648273732,63.0126048617,72.7861967811,64.5971801707,65.1307421212,57.797750566,59.5702730438,82.6316180308,99.1218024881,81.7924582284,68.8638046368,97.4921589033,56.9289342425,86.4877718114,86.8818622058,109.993565667,89.9488778912,62.4135912725,83.2326479497,41.0121387096,3.65137201297,3.80705263092,59.3047856844,46.497651943,62.3404676382,71.021956928,53.8021951651,45.2009940124,50.4918211404,63.8840872682,88.4309460573,90.6788948631,70.7701634364,82.8347564039,78.3310704763,76.3610982662,71.8428268026,59.6404136373,82.6340922341,63.1592350354,70.2633345254,72.7434338298,72.58587339,55.0848902207,71.3960811572,80.5708106469,69.4358954659,64.3876147549,59.3663082797,65.33425877,80.8890544794,72.8613649708,77.1960330089,65.4134499649,89.1161809549,63.3017323942,81.7050081571,66.7263437537,87.4416422452,94.8194731032,106.293851283,106.551840326,67.925925172,75.3987609217
20:15:00,11.3042317034,56.768456328,53.5926804501,40.4178256915,47.899832322,36.4818960736,81.9568893799,65.1013131888,85.3018428035,47.1025825358,49.550846395,59.7696966711,65.7191170288,83.1015971964,52.7279899711,67.0664973472,60.7919191816,57.4406982224,34.7924792332,49.8122865729,57.7450541885,77.9027452535,68.6344947479,38.9163241447,61.0913293678,41.6691837099,53.8020404583,72.6900026222,58.8238946171,82.3752668115,51.5009374378,69.9336785764,63.7335712401,60.0983328601,73.521045985,63.1466285088,63.3681965698,52.138540071,60.3871644556,78.8298263898,104.874469336,81.9529118403,75.4273091403,92.3604733293,56.1528968884,87.629618025,85.2905103053,103.530993748,83.2930381709,65.5486005069,84.8064143767,45.2254285717,4.12771859356,4.27936653793,60.7786889418,49.3863704229,55.4687746932,71.0149748371,51.8304702782,47.8979867111,50.7441580526,64.2515508964,90.1143007739,94.961826975,69.3069872666,83.926855985,78.961445809,75.4819192799,72.6168112162,57.8592343523,83.5601384114,65.347927472,74.7444003971,68.6375647884,68.2919507274,54.8733057207,75.5763570818,81.8908027902,67.7985700351,61.4409998746,63.6594670088,62.1225524041,80.6342960957,74.488191795,73.2706088654,69.0677664865,82.0444328052,62.1010086411,78.5697661107,67.3810060878,88.2226501846,90.5979112824,108.080500504,109.064588566,74.4514068901,72.883118335
20:30:00,11.6462887042,57.0414706421,48.9097679822,42.7805062963,49.241500056,35.7596388896,77.6810911162,66.8625486448,79.3597841586,46.955704845,49.8324689278,62.640355463,64.9117918166,82.3403282358,52.9684316088,64.5000653303,55.9557228678,52.3575875081,33.9635539853,48.0505495365,61.4248676951,82.6080715882,75.5259749303,44.1610941004,57.9598628403,39.7677643861,55.1650964707,72.1138638558,65.4242353782,77.1704116567,48.1356344403,68.3591157382,63.6765247286,62.2542823983,81.1815908034,63.8183585899,63.8141668555,47.8106607527,60.5092576823,77.0382166812,107.076568517,80.8977655231,83.6227122296,88.7735203092,59.6354190114,88.0923681746,85.7868235381,101.414822085,78.3165392594,72.3217773786,82.1063779879,50.0124210631,5.44162326827,4.59164626099,60.740544878,53.5773605031,50.6253167342,71.0050048432,52.9827767069,48.6203502519,54.7071123768,64.3618939883,90.9637211089,97.7075492572,71.7043878819,85.5748443,76.9145499009,71.9013747184,71.6715828661,59.1084911384,82.9110926044,65.9337104248,78.2633647295,64.3418512303,65.2809468813,55.8661601258,75.2069672319,79.3624764891,68.9982041737,63.5954172272,66.1788461336,61.5643807012,77.0261857144,80.5138434998,73.4924324426,72.4347172947,73.9906123309,63.0445014569,77.1548546078,72.2226600232,92.2334032224,91.4820663145,105.399259555,105.600531159,76.464054276,71.5448477115
20:45:00,11.6200440031,56.0469419205,46.2430552717,41.4628926147,47.0432416288,36.998161015,75.0083680483,68.4751681993,76.0495264889,46.7529910748,50.5049617517,64.7089103389,65.0431669255,79.5642012162,57.5223168921,63.9846726498,55.1846894592,43.9741896253,33.6484123697,46.5647982543,63.499594625,81.2799703886,77.5412109515,51.2896533689,54.9769595867,40.375888749,56.5979429023,74.4934854263,68.7231736,77.5104880309,50.6445651226,68.4683762651,65.4553947114,65.7448917156,82.9794245371,65.3534232133,67.9666995207,49.4931813324,62.2982041098,77.7442828853,101.092807829,82.668480689,88.3350617663,86.1649106589,62.5316087565,89.2792321636,85.4587196793,107.089954878,71.967950764,77.5062793098,82.9487189544,53.1263501217,5.58757123156,5.09454660301,59.1769444288,59.6236957444,52.017436462,71.0003624934,57.1455610835,47.2636804184,60.2006348966,63.7992176358,93.6211035651,97.2608023323,72.6112653591,88.0290383313,76.2659962463,69.2031958116,67.5129290365,59.9087348146,79.8791161495,67.3930222654,82.9140332646,62.2345216829,67.0495435255,57.7725156246,74.2558273674,73.7332880449,74.2892785418,66.5340499911,64.4365390275,60.6072961636,69.8768901605,82.7078979659,76.9330581265,77.5637794867,73.4745308771,63.064154969,75.8800206098,76.3645365908,95.1846471485,93.5189305502,99.6503536983,100.531653981,77.448276164,71.9826361008
21:00:00,11.8906166371,55.1149781649,44.5260121433,37.6546591855,40.4090821134,38.5862201724,73.3652833268,69.2672771019,72.7098848089,46.9168081895,49.3367419023,65.3730902572,64.4233706194,75.7258846033,62.4427531412,65.0982402248,54.1113355557,37.0440637567,34.5409729709,44.3191280607,67.6472792162,76.6845538913,79.6467999432,61.8028095519,50.8643035261,39.3206969563,56.9367753594,77.3073294235,71.7611624314,84.2905598186,54.1283300246,66.9238249185,67.6953922448,66.326034255,87.7629588801,68.8561579982,73.6955073967,56.2438490264,63.0971397596,75.3590856206,90.1347580384,83.510987704,87.203981153,88.4212145761,62.7257362462,92.4086835467,81.8204694278,105.171652158,70.5627637732,83.2317089658,84.9368614713,52.2956075593,5.67680114134,4.95542984492,58.5933887741,64.9237287013,60.6018431088,70.9993536484,66.239716626,48.48287249,61.630451642,65.4238349542,94.800902427,100.551228309,73.2677440113,92.390066461,71.2622985376,67.1683643522,65.3034712794,62.5635339231,77.8341851746,70.3348805161,84.2634822852,64.0101022125,72.5325285713,58.5691141544,76.2769187845,71.0257407808,82.9298654523,70.7492468905,63.5869467965,59.070089891,68.9462048302,83.8122460742,81.6791754183,85.6349955699,79.034775127,65.0029103913,76.8553018626,78.474546775,98.3203213076,93.7913637114,99.4354890868,97.0288805908,77.9603728364,71.7054751299
21:15:00,11.8830376372,53.481803536,44.2059978786,35.6196953179,32.3565633247,40.9162520549,72.1616640058,75.6166442035,70.5806211554,50.3635410041,47.086302912,60.6128034986,65.2761973113,72.6496444301,68.7382138926,67.4493436746,51.9987988392,32.3723898346,34.0383296337,43.1480377814,72.5467764569,77.0279935551,83.7269171342,66.6220635129,50.3896594044,39.6775516678,55.8219036435,81.0468870844,72.1323078211,89.3847148422,56.3983994415,61.4510739297,66.1109389627,68.2638000279,88.4217564521,72.7240521373,76.9369042737,60.1340483858,65.6527924331,76.8051197347,85.2283742516,82.334255556,85.1989702595,95.0991809406,63.0388540897,96.140731551,81.468904124,100.0952642,72.4805678478,72.6151103918,85.7767918249,52.9958849445,5.64540919242,5.15256506161,57.1414902365,67.6284204395,65.3003729831,70.9995591819,73.8950143856,50.4054609096,59.0010188499,66.4976237873,91.9753648495,103.98686463,75.6914174332,93.7004804086,63.6179779745,65.1714705099,65.1799730739,65.5589873767,78.3880435083,72.5822581682,88.050721545,62.8940755199,74.565602879,58.6876664029,78.3125680447,67.7957619304,87.5994801342,71.6652566671,65.9113924919,55.5569606564,70.2401447986,85.1529827735,87.9513575658,90.7008490788,84.2608700093,65.5753989998,80.4306948922,78.4915283783,98.5150707477,92.3443644193,102.055664477,97.1998265859,79.6600922475,72.2570842243
21:30:00,11.2411047599,52.1536858646,46.6783474723,34.3125719504,27.0850628512,41.2082520103,74.0767704855,89.3664841514,67.4817279472,54.1759579546,45.8386545083,53.6617778295,68.9787001752,70.7079775229,80.5316663997,70.4500781693,49.8875458802,30.6762202779,34.4556302614,46.2477701208,79.5823829026,81.1473530566,88.3721378667,65.063297012,52.5921849152,41.8804216308,55.0200868374,77.588990799,75.9083908548,90.0859212871,55.0095836189,55.9280856925,63.0256720091,69.1722105363,86.3194621126,73.6422788273,80.2361891483,62.7474659094,66.517610413,80.2867088338,85.1300954989,81.0252778249,84.8815666498,98.9131294801,62.840542404,94.3180183103,83.3599162526,97.9528369644,78.9754250017,64.3101097019,87.3007733588,56.1116587271,6.07588929693,4.75336163812,55.78608359,68.0412746219,65.8311761755,70.9998526712,79.2617921617,52.19323514,55.0558894731,65.4347920706,85.014933133,104.873292122,81.3643911973,92.2226989717,58.5229586818,66.2503757501,62.6722553401,72.2541262423,81.4840646304,73.2883671808,91.4877962275,64.0917198805,72.9194101664,59.4216547491,80.8512641405,68.5477971654,89.1179069121,73.2078342819,72.5173055719,54.5319274503,71.8723154805,86.4317108646,90.6118269802,95.5438324076,86.6727901992,67.4904312877,81.2455924998,77.4052256536,98.0028979015,89.6402038723,111.94090045,101.094346382,78.2864366786,73.7702325494
21:45:00,9.84254048778,51.1732859093,48.9264001619,33.4484693856,26.080831632,38.849711277,75.4665351547,107.126723185,66.0719552927,58.7097454687,45.5062005951,48.5281340189,70.3555377629,70.9740918477,92.4696501312,78.6138515294,48.8204455706,27.9278278361,38.0313634898,46.5184922207,83.0448421952,87.8237089623,84.7192032147,63.1982647834,53.7317189434,41.008172257,52.6542767373,72.7166987887,76.8965769763,86.9177176544,52.7198939196,53.3306747419,60.5413506026,68.1376872258,83.9762078171,74.8479069897,80.2648524699,61.3996913241,64.9384571156,84.3979370549,86.1396123074,80.8025369786,86.4153673685,96.3790180414,65.422673127,88.5017228565,83.5115900499,100.64588801,82.3402615537,61.7401122262,89.7874857668,58.5356354682,6.25991698213,4.52009883632,55.2090231359,65.2089540326,63.3116568108,70.9999893292,77.7003589825,54.1970628252,48.5365787647,63.6543001647,79.8393198792,104.542362352,90.3859360094,86.8181801304,57.9312088349,65.1000005184,60.9501928506,76.8900068335,78.2895350037,80.4419031767,91.685308426,65.0201625304,70.2333883933,56.6892287663,79.7563599747,72.1947682968,93.1059698422,73.9722213614,74.6893305111,57.3450879507,71.4760326934,89.0440676013,92.6200909413,101.544739793,83.268770353,68.3060197484,81.077997702,75.2223260967,93.9876637064,91.4524244301,113.409888636,98.3626412228,76.2582239161,71.8635208222
22:00:00,9.08285778326,46.2758926996,46.5768002404,32.1174240255,26.6599949038,32.8116170727,74.5333494309,92.7743192431,64.0465974056,57.9686740649,44.3240360592,47.8964371767,60.2739682753,69.1052403251,90.1353717564,81.5539152369,48.0652750417,24.747044703,42.0927574322,38.3648309811,84.0601321714,77.5434317253,79.1605785185,60.9721275375,52.8837305434,36.3788256965,44.8072514641,69.0350876766,75.0872499196,86.2317998709,54.2681744683,50.7784842273,60.7083899435,63.9022304698,79.2732012959,78.293447892,81.2220063913,57.911382538,61.1269751311,85.1594708673,86.2964242063,80.8339598356,88.2008361609,88.1865455106,68.3960333883,81.6169876006,79.2221772476,98.170260966,82.917153819,59.708303891,90.9140620253,58.9372042743,5.33738918147,3.7083326418,52.5199959951,62.0955722118,65.1968666622,71.000019027,76.0474395525,54.3813413287,44.0728230314,63.7055242892,78.3383714239,102.579342643,94.1265401809,83.9029839217,58.7507792459,57.9145137602,61.8391496974,79.199432979,69.0036118305,87.4548274167,88.7782677791,66.9130909442,67.3081551867,51.5652285299,77.1886801695,72.5540028046,96.9486791564,76.1379909685,74.6775006401,58.2826849352,70.9399812936,89.5222685077,95.7120027685,104.996700657,77.7014647285,64.5993143,79.2147285159,75.1390658966,89.6674332966,94.2741607079,108.899519764,94.4662195886,75.4213983895,66.6150846605
22:15:00,8.67248863334,38.8502234463,41.4033916771,28.5125335009,27.977014639,22.3655340608,72.5465344227,71.9327838905,62.9570379142,52.5370233246,43.5148545976,51.3949843752,36.8901743878,68.81049218,84.172737682,77.6558177152,47.2489202839,21.8980474001,41.9043132222,19.154428861,83.6645462774,69.1454738739,70.6503226892,57.9335164176,51.6602508828,35.2940595852,28.2532356644,67.7158365087,68.6776394665,82.544428555,58.9534815508,46.7298078147,62.494504027,58.9324661901,74.139234645,72.235598822,80.7770581258,55.3038148111,59.4178928187,81.7961026305,83.3608061103,82.6823992566,83.8077020352,80.2673746913,68.5260640634,73.5855092407,72.7667494772,95.2300234446,82.3676550054,59.5376461704,90.782663577,58.9144833156,3.92836886409,2.5334213675,50.4106430171,61.2473346347,66.3185438819,71.0000129768,75.7390406113,56.3163423639,41.2212010508,60.8292403345,82.7232943443,99.4847756175,95.1848200042,84.2568101218,58.0273030569,42.6880833837,63.2641042717,79.1351948408,65.2463823053,84.8552948086,83.5310670732,66.963867536,66.4775513871,47.7460365823,77.7963293974,71.0532915756,97.8191054019,77.9402734433,71.3531882674,52.9407852795,71.2007807508,88.3103939059,98.3832338986,101.103364835,75.0859868775,62.335425364,76.7866075545,75.9070290486,86.2649443937,91.6936984604,104.02690729,90.1413075135,73.1054566957,64.376018038
22:30:00,8.15614945845,31.7332099612,38.0264179602,24.5920473913,29.8663630026,15.1597927597,67.7087123764,58.6769902079,62.2614656358,45.0617246989,43.6532777888,50.8591983333,19.812402225,67.5884359873,78.9549108018,68.1972769138,47.8677172042,20.6509230427,38.5450171288,7.52526635684,80.7741136166,64.3819244863,63.8213376007,51.6868074921,51.9058500426,38.2979001661,12.1519510565,67.8604489774,61.6904755591,75.908264583,59.5385225161,42.0859707156,63.4506269614,51.8905593687,71.9566973687,64.3441612834,80.1554021036,54.7754983274,55.8919882751,75.2136829692,78.5001845214,82.2427884316,82.4040216776,74.1800773659,63.7861392513,67.0950092736,65.9760238748,90.1887211242,80.5190106824,55.1344927563,87.6673278137,56.1911822141,1.97814063622,1.79405804277,50.5326130611,61.0193023528,63.1146932972,71.0000043371,74.1162897936,58.809654987,39.3926455374,54.8551756126,88.5285523699,96.6005186084,91.9063114099,88.8533906636,57.3048549184,33.5858497772,61.4717355698,78.2512166227,66.6307099618,80.2618054264,81.1515635366,66.5396728313,67.4591074616,47.7975784061,75.8500519923,72.0124198872,96.9929608135,79.3382171888,64.2327644212,48.3500859894,73.3150879475,84.8079871021,99.7054502316,95.0749808479,75.1345208951,64.2808347614,74.4950003992,73.9996677551,81.668068126,88.751002027,100.610125143,85.1916918549,73.7970986526,60.2672456074
22:45:00,7.73357941236,28.0613371632,34.2593392241,21.2891482745,30.2084828817,12.111655566,61.1294366934,49.2162434941,59.5039935589,39.1156629901,42.2842180161,43.3345330197,10.8685491359,65.3166759616,72.5095786456,55.144375352,46.9201611416,20.4796639462,33.2852289767,3.80646624302,74.9757707379,60.7139248924,56.0058797487,43.9693439944,50.144596338,39.346254512,5.15664803014,63.138755758,52.7932092071,67.287111721,54.8790416118,38.2886825116,58.138684801,47.5737426076,67.829509681,59.817739136,79.0283165037,56.9173136485,51.79425396,66.7258572474,76.1603737209,82.0452620371,83.5424477041,68.948475934,57.0975049242,61.6621907149,57.1472186225,82.9498527944,76.463156409,49.3299049997,82.2767649736,52.6620439601,1.57525137587,1.22209296195,45.7162689521,61.2718671482,61.3862319722,71.0000003126,71.0422335115,58.0361835258,35.5556871041,45.9545767661,87.8420205414,92.298877715,92.2669103202,96.1528372366,60.0729033666,31.3967865612,56.1805140448,75.8310328467,70.2766937232,75.5822697271,77.7854802513,63.0799522839,67.015251103,46.7937063198,74.0279334929,71.6445898654,94.1077468217,76.4104237214,60.1262235948,43.6597135115,73.9379982646,79.7938035911,95.9838498703,89.9150675453,75.3872771212,68.5311735856,73.4680575225,70.0763761209,77.2347868345,85.0986388256,102.41343267,81.138544443,73.7721106871,56.6576559453
23:00:00,7.29221873192,23.5046700493,29.8627796824,18.3529239459,27.1510911581,11.8187993566,48.5008360219,40.4058686326,49.7058034007,32.1482736024,39.6460320852,34.1480457365,8.26170801967,54.6959443433,58.9546071395,38.068641721,37.6693130266,19.5564163407,26.305274333,3.27661858036,62.3082269567,46.8387674498,44.8935304275,33.1448541736,47.088857999,33.7992293634,3.61667486179,49.499689571,41.2723403014,51.8282445693,44.7537380532,34.6077113537,40.2193496775,44.9981297714,62.9481970588,55.1666136727,76.756275298,56.7691446814,48.5857057827,55.2189048906,73.7868189471,78.1343778866,83.9675893754,67.2362380637,51.8091285519,54.6137380328,42.6255041525,77.0394749966,72.2540063793,46.6859587389,75.9850296673,49.839447116,0.851966688634,0.961260333859,35.7267473926,61.8268160975,62.7046903761,70.999999434,70.1473385897,52.5515223347,33.8935652892,36.5883392128,81.69446916,85.7511218199,90.4298898376,100.908480203,61.2112071014,29.7381678018,46.1654390098,70.6557447897,70.0430125889,70.2009873148,73.2754132262,58.9448056846,64.9901950806,42.2131158291,73.3079554535,72.1381638619,96.8150432304,72.5590601796,59.3780314392,41.3186223134,69.0944311879,78.4306246634,92.1127304541,88.4771820814,73.1154241055,68.6204034071,69.8439285984,56.7972127409,76.9869466081,80.8871722207,101.980838935,77.119653398,73.7120819206,55.3816464136
23:15:00,7.25234882929,15.6105992895,20.0786851007,14.9541656515,22.4249389503,12.6555898769,29.2561656236,26.6687035185,32.8800897602,21.3776659599,37.4086407698,21.9577277462,8.4578735034,35.7936214491,31.3887049187,16.2528540086,17.5379115065,17.0939985636,17.2150208114,3.60138094361,34.8586501128,26.0258947311,26.1621114337,15.6383782904,41.1618105793,22.3244224368,3.56808376775,28.6146716209,22.8279503192,22.1047142862,27.1832278318,31.7354603693,17.0759241204,44.0323495094,60.8442656168,49.2655879145,74.6431194507,53.536248036,46.1388517328,34.1273908294,70.5042179967,70.4641697195,81.3391605444,65.8100795548,51.0749677557,51.9519542654,20.4616136522,72.0839386835,71.0191619695,47.104919813,67.6126465583,49.9116823238,0.790049428361,0.711108443409,22.8966471813,59.9622019808,63.8691350339,70.9999996068,64.97760483,44.8388987162,33.4781454227,23.3082048383,75.4326274441,77.5307643752,86.0247024241,101.567975451,61.4537180892,27.4336944429,27.8404816887,63.8443880351,69.234958112,64.3377183391,65.8929979675,56.3344282565,63.197649958,31.9470898005,72.6122324425,72.3923244977,96.5509361999,68.3654462593,58.0802064161,40.45633984,50.9333096742,78.2936244271,89.0186898819,87.7847465201,70.8155761552,65.0201386253,62.8246482559,30.6694839682,78.4768198669,80.0698879254,99.0294876579,73.9957179541,72.7543801001,54.9583024837
23:30:00,7.44981365277,10.9171754557,12.42344188,11.5578167457,19.4585950605,13.3587941588,17.8270087159,15.6158487816,21.6284404353,13.7254022819,35.9499006731,13.1254788384,9.399624175,19.2851989095,13.0013663393,2.84250676019,4.61006917563,13.1923962714,7.01378735973,3.89317374676,10.0977541328,9.86721440951,9.70238370907,3.58524825782,34.6089136351,9.99097272224,3.81357724071,13.1557439704,10.6154401346,5.03308289142,12.6806508328,29.1489099783,3.6530113042,42.5487709282,55.1528273525,44.6562375369,68.4801393302,48.8855909598,45.1547882341,14.4480702131,65.8636307721,64.7199155021,75.3816963128,60.9642400798,60.430723053,50.4516663856,7.45527200379,63.6306448144,65.3782117975,47.1171365831,60.0100809753,49.3881459935,0.66732907163,0.248664907795,10.1050723315,57.3024453832,58.2692517183,70.9999998686,54.7843548547,36.2784953034,31.5941622564,9.48923710265,67.0142862918,68.7090751937,79.8210208664,100.762018465,59.1119740934,23.8307318249,9.28873528576,61.2045085872,65.0717966678,57.8102483204,55.3590435292,55.5594038536,59.4709361375,13.4606794422,72.2469681214,71.0299266701,89.1214254299,67.2927812973,53.5687041084,37.5651489094,21.4146943046,76.0967276636,89.4028651445,87.9068187622,68.7534993668,60.9611868254,51.9243939273,10.6060706741,77.2827858144,80.8257272113,89.3148446926,72.3881305499,70.6122091317,53.1434167998
