t,2016-01-19,2016-01-20,2016-01-21,2016-01-22,2016-01-23,2016-01-24,2016-01-25,2016-01-26,2016-01-27,2016-01-28,2016-01-29,2016-01-30,2016-01-31,2016-02-01,2016-02-02,2016-02-03,2016-02-04,2016-02-05,2016-02-06,2016-02-07,2016-02-08,2016-02-09,2016-02-10,2016-02-11,2016-02-12,2016-02-13,2016-02-14,2016-02-15,2016-02-16,2016-02-17,2016-02-18,2016-02-19,2016-02-20,2016-02-21,2016-02-22,2016-02-23,2016-02-24,2016-02-25,2016-02-26,2016-02-27,2016-02-28,2016-02-29,2016-03-01,2016-03-02,2016-03-03,2016-03-04,2016-03-05,2016-03-06,2016-03-07,2016-03-08,2016-03-09,2016-03-10,2016-03-11,2016-03-12,2016-03-13,2016-03-14,2016-03-15,2016-03-17,2016-03-18,2016-03-19,2016-03-20,2016-03-21,2016-03-22,2016-03-23,2016-03-24,2016-03-25,2016-03-26,2016-03-27,2016-03-28,2016-03-29,2016-03-30,2016-03-31,2016-04-01,2016-04-02,2016-04-03,2016-04-04,2016-04-05,2016-04-06,2016-04-07,2016-04-08,2016-04-09,2016-04-10,2016-04-11,2016-04-12,2016-04-13,2016-04-14,2016-04-15,2016-04-16,2016-04-17,2016-04-18,2016-04-19,2016-04-20,2016-04-21,2016-04-22,2016-04-23,2016-04-24,2016-04-25,2016-04-26,2016-04-27,2016-04-28,2016-04-29
18:45:00,33.2131250536,47.2697838063,46.0986004878,79.5102440707,129.174948605,74.3135309936,40.2192999085,45.879041116,50.7585113945,46.0784288837,69.6163566012,67.0168571219,67.6320621016,64.7190346427,43.000161622,41.6920317402,37.693332509,30.5993706863,34.140626534,87.9077989906,37.1812963163,48.7701295027,46.7691005399,46.9824802289,59.8467337618,38.054804503,65.7484075902,53.1644710729,56.4548647901,46.0081462704,39.6482764534,46.189599486,28.9084142465,78.1223029379,33.4497076726,49.5199571914,26.3374520901,47.4850947206,42.0751142642,57.6589049816,46.4521868816,32.5468208524,43.3860239726,47.3889655003,44.9431175719,37.7437925834,47.9154680299,57.5708685004,45.5299175427,42.3393611317,32.8209277429,27.6531198954,45.2967165835,40.0824322643,47.2803140244,60.1722413602,48.0236999659,50.7625419582,62.2813497243,61.1426357374,69.2470192627,36.8222527676,41.3662949431,34.9921760156,33.8543943855,34.9240223107,32.6406024873,44.991973833,42.4109931888,33.591008369,32.5952363451,40.8770685129,32.9968430931,51.0774571927,41.6175092885,36.0847409224,45.5221950605,39.6532048493,27.0791111541,36.734314287,54.6911615904,52.0141645432,46.3188164272,41.7460119081,41.7376222546,28.0635503454,29.46321662,29.5991424501,50.1245505981,43.0111709069,63.4513679072,30.9964292444,32.5049282133,30.6044673728,32.0384282041,53.3991819979,31.7222286468,24.8506876471,48.3010675152,33.1121232066,45.7832269225
19:00:00,43.8898363427,55.3994391761,48.5538406787,79.172012536,131.071434816,76.0470065303,44.3517833087,49.476057028,47.3853732193,40.5396042286,73.3716773225,65.8776406509,76.1364877644,65.6160068891,47.8901808393,43.112764634,41.1605237334,33.5923211206,40.7276879855,83.8931196581,41.9494592111,55.3782239293,54.5624163768,46.5493152362,58.8886400974,40.8506696546,65.9082902257,56.927202675,62.5408524016,49.7419651183,32.3253156988,45.2459955018,32.7055837158,86.1192466444,35.0282789031,52.3872106101,31.7466471573,42.7428394016,52.050355481,57.3731325853,75.3712760003,34.1434386486,40.9773433745,51.9881628912,47.9613949105,36.8094060517,53.3278839298,60.4582992503,41.0822944444,41.6722306416,29.5766136845,32.0947647339,52.570432147,35.8605776068,47.2989618815,55.5985031322,45.917751802,47.7107628347,63.2927673483,58.2996834688,64.798282099,36.6124961735,42.4238729876,35.4993383856,28.8179739612,36.923573174,38.0356290879,47.043459016,36.9064342719,27.6625584374,34.9754884663,41.5762864665,33.9097893351,54.5906450855,42.9644258156,33.1247734344,44.4067712163,40.5096204569,28.993481727,33.5317436568,50.5213071122,56.0492756746,46.2160224519,41.950015644,41.9575116144,27.0645915952,30.2175105682,30.5867035813,44.9419169496,39.7943529742,65.8869221413,30.7976291661,32.0251730261,37.3759234057,34.3585030154,49.5764015687,29.7726712154,23.658252201,51.0182967386,38.0875497724,61.4241760055
19:15:00,55.8614276724,63.6674449613,50.5570803866,84.2620022951,131.159359074,89.3062727431,49.6554223121,55.6128812173,45.9194027655,36.5943939924,75.3705571316,58.4123135265,73.8554609722,61.3220079099,53.9084971388,48.845687548,43.8367217368,36.17017962,52.0181938481,83.1559449639,52.8783225184,66.6635501973,55.0002084581,50.3498813971,58.6972936463,47.5898476169,60.1172061808,53.5765950237,70.8427693653,57.250189208,30.7551139365,46.9140370008,34.0833104314,82.793039398,37.7571398388,59.6878726051,40.7421531997,41.7181404156,56.6474638721,50.2237151359,95.7469822503,38.8315218813,40.6147635023,58.338576601,47.0360346134,41.6479817067,52.524738014,60.9791202673,41.4183250616,44.8377767354,27.6042541073,29.1804590269,55.3010058438,30.1170238842,37.2896690453,41.7995407091,36.1928455155,37.3240470034,53.2686941962,49.2945907673,49.9927514049,43.055318503,42.3570256461,33.4788737772,25.9063273386,43.5915916816,41.9604951622,44.3331700685,32.5227551124,21.6520860135,34.0096504383,36.4083474312,36.87689518,46.4312960532,43.1389247425,30.3686903518,43.4266576619,41.1408601328,27.9054560103,33.8882987107,46.6655436214,59.7238692277,45.3480062887,43.101394729,37.0273186481,24.0142103371,29.4334012167,31.8183344339,43.1593612994,36.4660115311,61.7525835646,26.2774690356,25.125003263,40.6727477359,37.6634723699,43.4612453965,26.8236398705,26.3971362733,51.4740950224,39.8239319301,66.918639155
19:30:00,73.8732280187,71.9375560668,56.9354672834,90.0910409991,130.324876772,95.8667422333,58.605010926,72.0368521024,51.5530476831,40.0693650125,83.189327864,58.7227624679,74.0227581645,59.8280873514,63.3565492615,61.2591050478,53.7258311707,42.7188285781,60.6179006617,81.3481836777,61.2745139098,87.1779042559,55.7484668657,61.1539582722,61.7662531447,55.4904842879,59.753117043,60.6972619213,67.6809535168,67.6977173698,42.1000226885,49.9405970522,40.2996446939,90.8594394626,38.7410314965,71.158211006,52.6328509942,54.0138350476,58.8869290701,48.7417806758,107.810174894,50.7023481202,47.4184736628,60.6428537594,45.5079928884,51.213749589,56.5194038085,67.4522967419,44.5106219828,51.6679877292,32.6692120258,25.0516988515,61.4880534248,16.6181520958,16.8929937041,19.6607635907,21.417625218,16.207410685,33.243342654,24.8202312281,21.1245264806,50.056315584,42.1364156741,34.4130505015,25.9514618928,44.5671099519,47.6655551082,42.5608520186,34.3562211437,22.6645535873,36.6638968869,33.6403524931,45.3421689744,33.4511541419,47.0872927213,34.3766482682,43.2238067042,43.4148540682,28.5485693755,36.8734053725,41.0579745209,63.1756396762,44.9389096635,47.2055246976,35.4274653445,23.4623389333,33.5790703433,35.318695175,44.7235001057,35.4519595036,60.3764914394,26.0837803611,22.2361057397,38.3420227563,43.0623860932,37.4296411453,27.9418018985,30.4948313879,52.0223898308,39.0114803794,59.8650187151
19:45:00,88.9477110126,78.7386374745,61.4019882679,91.4459517092,127.135425156,104.891282117,62.3644985336,89.2695456672,51.6399500911,47.6022961414,95.6632070922,68.0862471417,72.1612338363,72.4812790402,76.7187816708,65.029946603,67.1583132129,49.2837911484,65.0961772696,83.8098546411,60.6880160205,88.1459816599,54.4727647648,73.031562628,65.194490036,64.5910303321,59.9595720375,78.7206271226,59.6902039612,81.7490700179,60.0121656037,47.2444747235,50.4460159414,87.4481263058,41.5704152156,69.1587484321,53.2433149186,57.7964797512,62.494312963,55.011026976,98.2977586948,60.184151172,49.2791361582,64.4264882941,42.6461567171,57.1649763258,55.2757788109,68.2385533297,51.4951476737,58.3192984677,41.3283422397,23.4890622316,66.5291789533,6.89629547248,5.17015595602,6.46849985851,7.77504399016,4.31777609328,11.7135367152,8.98029691172,4.50220381648,57.4104462387,42.0186545352,40.826389315,25.9727303216,44.3059767404,58.4801729995,42.7599097575,40.4575875745,30.5007516219,39.8851015615,34.7227078763,54.9958287049,23.6393712912,49.4779669195,40.9714230737,41.5868553257,46.917812189,31.8454451731,39.7798921447,38.3016159713,63.0945430385,47.5168617245,50.0649916259,39.5837363963,21.9304890715,38.2558972921,41.4757771044,45.2622272279,34.2459867552,61.5816178986,32.3094565795,23.5401607454,34.8853353876,46.3373492714,38.9350256865,28.5465448452,28.5845565225,56.0689185829,34.6925419597,48.0244387202
20:00:00,94.3608942478,78.7244420333,65.7986956718,88.9314754884,119.508687927,105.809275042,58.8878126659,87.7588336907,54.427656742,49.6922362067,99.2487566603,72.3345022784,71.7482261535,78.9724421002,81.7665403074,66.3169315877,69.0129666998,60.472933328,68.786591192,85.1846093407,58.1197836661,80.436669452,67.3417415894,69.7447946866,72.5484694741,69.948967838,60.3738863042,84.6835905398,60.1434127698,90.6733328268,73.9436209539,49.8632749781,59.0145642242,81.9699004702,50.3536893424,69.7335854904,55.1324173623,61.2049608851,61.4213192991,59.6315904554,84.3262886249,62.3004686034,47.2504659651,61.9292666139,48.7034273038,58.7324293663,51.7189529022,62.7940212027,56.4866206339,59.6121683377,50.8000754973,24.1697294876,62.8458796428,3.24748305329,1.39638849084,2.18755041258,2.61280447686,1.19724407226,2.68941506551,2.23801742227,0.185326941852,58.800038121,41.9875223443,44.4173099715,27.0865615372,42.1298208987,62.4026026933,38.8420441391,46.165167326,37.6323634056,47.2923444377,37.8251148186,58.8437544089,22.0827911569,48.8047990617,41.2224941216,35.856827101,50.4062362846,31.6215680031,40.1537767845,40.883535091,63.8192559805,47.7321722928,51.0713321951,47.0669858075,25.0154945731,51.9071207205,52.0401811712,44.9564363141,39.4379641422,60.4379521964,36.8798304059,26.7466370902,38.1202270381,47.145694804,38.5715536006,26.1736524592,26.3098678786,56.9746390365,33.8865027515,35.4279857745
20:15:00,81.4933732927,71.0714476427,65.1636652913,82.2604499813,93.0914984753,98.267539424,61.3998837869,75.4134966179,62.8838142064,49.6336417534,91.0761242283,77.126768325,75.9386056097,76.0298775748,76.8336077701,57.2188861698,67.851964042,68.3265388173,66.83035541,78.4963899806,55.194739621,66.6268913555,67.5785072441,58.9926294138,79.0056765409,71.4397182299,54.7142309074,82.1817978398,62.9330640914,90.2414514354,77.3221358037,54.3456533321,65.6053977098,76.9393098867,52.0584217918,60.6093259242,50.3724008772,58.7852053054,60.6310259001,61.1815535812,74.4168022684,57.7065356366,43.8279057438,54.5379985394,54.6403924188,56.8169235082,56.2224583415,52.0977248734,56.6094640159,55.7284597905,51.6461580675,25.7927564771,51.8012948004,2.17515293245,0.50661208634,1.845716436,1.72852134255,1.75236327928,0.754042959876,1.09602854054,1.22903175302,53.0865264075,41.9894901463,41.2314535944,30.4639238089,44.7483177974,60.4707520477,35.1991365021,49.9020981705,37.5295689833,54.7345023679,39.671858805,57.9001687145,26.5895148122,46.6057070335,40.2564946184,36.2010349532,52.8010037664,30.011532119,39.9812927598,48.687567056,59.4993690915,51.2014277407,47.4860998346,48.2805947889,28.4532111164,52.4641847017,55.8109541164,45.4625665566,45.1257890104,56.85224779,37.1013213961,30.4846820936,38.0935683408,44.4700570476,43.0633280954,27.2658187988,28.1452086129,55.9626717836,36.2276649159,28.0578690419
20:30:00,63.0039552205,63.5072481356,56.9375815787,89.2827618557,52.5133143385,84.2943435959,65.3500170287,66.6246475122,73.1207555707,45.3364969129,79.7779441353,75.4532811721,80.3907903914,66.4370023071,66.7206860428,51.200773342,64.2115442503,67.9390246607,74.7955005206,72.3999200835,59.2982393274,60.4202321895,61.7226884544,60.9844524027,82.6466573704,65.0407672561,53.9510043033,75.4437136103,67.6648165354,84.8777058291,75.6882153099,67.5137153456,69.7894961171,78.9311015457,58.9448017943,54.0454024957,48.7706732909,56.6732180978,62.24387199,56.9758179098,62.4377599596,50.4566502874,47.0059662242,47.7809606635,54.0107852249,52.8544148162,61.7219215833,43.540646449,56.0148597046,53.6256986018,52.8281852247,32.7177400824,31.0668044473,1.68777709755,0.642970538595,2.09569828669,1.69420029798,2.49519422719,1.11165552239,1.58093120275,2.31780026259,49.5312700327,41.9959842975,32.4798413645,39.1026623313,50.6115010099,54.9173235345,38.5389799072,53.7611832279,38.3978215884,53.4757633291,43.3369956832,57.4917854316,30.8020610166,42.8090105972,44.7550695269,43.0731376031,46.2105194767,31.9067957679,38.9411199699,51.8304768603,52.6459609994,52.076869855,46.4281835837,49.4939729369,29.9485052338,48.0442918681,59.506780338,46.5241845195,50.5314304213,49.8553537437,38.5206882942,33.8901688944,38.6117758525,45.0016807512,47.9913451771,33.9184330037,35.9452861251,48.3068593433,39.5773251113,25.0403261376
20:45:00,48.5647005187,55.6165420593,50.2337984037,101.327397817,18.2205961026,73.3828770417,65.3877499496,56.9564062008,73.4831855084,45.44350231,67.8346022638,74.0507400599,82.8859874654,58.9174779904,58.5612615692,43.2897837572,62.9240182517,57.7517302678,84.5893463008,68.5571432107,57.4261589853,60.266494062,49.1568974576,63.9443904182,77.5406050144,57.8501642052,51.6261431332,70.334206759,72.078200528,72.5234731223,67.9380930217,93.4982599143,67.9270437457,82.6414026641,63.1561749966,55.0825961186,49.3898406763,61.4345937375,67.1182449922,57.9661778351,59.4240174956,49.192039298,53.1233466485,42.1104325005,51.0875540472,50.647012339,66.7080523992,38.3183182901,51.6350615528,46.8044909664,50.0154361084,37.7187642314,10.7111990042,1.44352167129,0.934383471018,1.89876345054,1.62480436881,2.43307087029,1.45840195734,1.527269264,1.67805097715,45.2225751163,41.9994508618,22.9105872735,51.0727746817,52.6727685148,55.03351553,49.1710944108,52.0310292774,41.383436488,49.3113105625,42.5508636912,55.1449809414,35.1839189055,40.131615448,52.8868745732,52.5247238654,41.1411807253,34.1757529592,38.749352794,57.053895386,46.7713721492,52.1078849408,56.0442728126,54.4153402696,26.2998212246,43.8362754485,60.2244360017,48.9597236534,54.6252794154,46.773623542,44.4820470518,41.1296064444,43.2941294482,48.4916965682,54.8099446614,45.6952466164,43.2743905889,45.3557006674,39.3414501639,27.3858565924
21:00:00,39.8397592337,51.9695316901,48.2905064787,113.157820859,5.63317567689,64.4376420538,63.4625860502,50.7235974871,70.0742975519,41.9243647434,60.1705962256,70.7492818846,70.4238230163,53.3209617036,52.0474487077,36.1115613847,62.3986084725,48.3279457269,94.5282114868,65.8301627566,59.97789614,55.775014702,35.8183695825,64.1276654203,72.4633977843,50.8844238533,49.3795754319,57.8307189734,74.583113425,61.3647187712,59.5915718687,95.402655243,64.799232661,74.9041373675,62.9462834568,54.6708827154,53.7511625246,66.2884905037,73.6247883502,63.1527919315,57.5349107545,51.6406288359,54.506813811,38.4167722376,48.1220767613,52.2879954929,62.2277173943,38.5449798592,52.3726040041,45.5140458757,45.2208194083,34.1344326872,2.66965999731,1.72499858126,1.22382942983,2.02478284008,1.24689598475,1.58293870849,1.26712042426,1.60772417393,0.900601878092,46.1862077125,42.0003673079,24.3121225844,54.2389337744,50.662516271,56.2758793413,52.3270402549,51.4778766424,38.8370857723,43.0848006515,38.3698097003,55.4025607614,40.5944555808,39.6724060866,55.3104264295,52.4611073486,39.6783458682,37.8732061663,37.2398456716,57.4384997943,38.0960209872,52.8901195934,59.6246897239,53.7649709319,22.4085929208,42.9403849353,62.0471365969,46.5392483703,53.3148661911,43.2227031819,49.2881370323,48.5891659069,44.536357298,54.6878736499,54.9907760093,50.3231451718,43.8062399276,41.843976021,37.7713566778,30.0243076625
21:15:00,35.3638803744,47.9033351853,47.8782997087,112.882698342,3.72969276566,59.5973868414,58.7485289324,48.3282337725,68.0309142164,39.861786392,56.0412191051,71.2775634229,56.2319482974,55.6621545453,49.7488386778,35.7121826791,63.1965008353,44.7275005905,89.7497222128,61.9667956942,62.5005303665,52.0221437145,27.3305452425,55.9007185323,69.1097039625,51.4597325665,49.5989429677,50.2422784229,69.4330515258,54.5404619874,50.2922687367,85.3337497076,71.333167437,61.2704244536,64.2565192398,51.5950459715,58.5962169748,73.584879201,73.8976555229,67.6034631033,56.0817406228,51.1462664728,53.2364412085,39.369473061,45.190623148,52.576619016,47.911678375,45.6982340384,53.8598983965,46.3945903882,42.4263715976,29.8658207502,1.45497094427,1.92777641246,1.4855200192,1.44610046677,1.03742883787,1.09560150111,1.09384516798,1.44043885418,0.220168992539,48.0027836427,42.0003093812,34.651704013,56.3202631604,42.9656032076,58.0339352158,46.8961888601,48.8059070915,38.3425685557,45.017269054,36.7484531992,52.5173685269,49.5252003334,38.2670361182,52.9104926219,49.7381539302,43.6250118111,41.7024519444,32.7477474545,57.9571764746,35.2975816614,49.8034505266,60.3712108948,53.432458529,20.576611705,42.7843189241,62.6092256095,47.1133757751,55.2571621155,39.2709915766,50.2776034956,50.3958055559,44.1459286755,58.3545880111,52.3855993594,56.1385209718,40.6657708869,41.7950643347,32.4354609288,35.1138134189
21:30:00,35.9922944828,54.8160073223,45.1867590413,98.2950559061,4.2224357193,60.1255755056,61.4944100972,46.7251324844,66.3412629134,38.489739948,56.360571535,69.8656776819,48.6903685295,65.3138342064,52.1401252842,37.9146013257,59.081664318,47.3543329575,86.3350816396,59.0545334835,70.5853489592,56.5342013003,29.6801256858,51.3746600367,68.2473962629,55.1234290041,53.9127366449,58.21647533,65.7152842799,56.4602844402,44.5006567747,68.5930811979,84.8574873258,49.4831079848,75.1357074969,55.2981041412,63.1642571162,77.0967496261,66.8214232688,64.0804103916,57.3059864784,53.7715421083,50.3786747161,44.8044836821,44.1253094657,51.7361466608,42.9352623593,58.1657239918,58.98414806,55.0582598111,45.1724903328,24.5451383464,2.24059536815,1.99742658737,1.24600798367,1.08549466192,0.97956465077,0.955985590487,0.960369584817,1.42810787851,0.070264591414,53.8805033033,42.0001182112,47.2723431063,58.5580188421,40.641855712,59.1454447183,39.1138311369,45.7635491085,45.8095124077,51.1601499254,40.9017942764,45.9371263499,51.2787712928,39.4063469741,57.950987817,44.2895147908,45.4274837233,44.620374516,33.1285156512,54.7058122276,40.8616863454,54.4475152673,54.2362334551,53.7774548026,26.2884831184,40.91500614,63.4507733316,53.4542262323,58.4794061736,36.5414812755,50.2128176367,45.4981518518,42.8575982582,54.8804683668,56.8646228318,56.831475975,39.3654403575,45.5443924969,31.3594658373,46.7638926079
21:45:00,37.8524713515,60.2989325076,44.6488660063,79.4225225071,5.36430735689,52.0908984652,62.4520031809,46.2126435051,67.9317426216,39.3186253195,59.9603159382,70.1885908232,55.7151923388,82.3244692875,56.1983249755,41.1174056514,53.4250662279,53.1573797459,78.8660485023,53.247276196,66.82257848,64.7932202314,40.1927216759,50.8591631517,66.4249394741,54.5033866926,58.7515614327,69.9163430717,67.6509780854,62.4528438241,48.0926716578,49.8146881887,92.0344967055,46.7441831163,73.1196348996,60.0329835363,73.5021020887,73.4273331741,67.4853573009,58.1389266313,59.2856464535,55.2865126966,48.5270777917,55.8188066897,46.3770056768,52.836604148,52.6504396151,66.9386248063,56.9127595312,60.328008675,56.1468300755,22.0729539011,3.29005490348,2.02396770358,1.06080602937,0.97354282327,0.981607470284,0.957814316716,0.700796735106,1.09254811234,0.444062960568,57.0219998054,42.0000161651,56.213643385,57.5529305012,40.8198937561,58.3802989817,35.4228802758,46.4874169943,58.4624077867,55.5303393128,40.5479266216,38.0748192891,48.1073859216,42.0471078498,60.8748414382,42.5725332501,48.2820431519,40.1789542149,36.742112861,47.8659409047,46.6788038899,54.8150502892,50.4297327446,52.2946944365,37.8755892922,41.3107374596,60.8933988363,60.1071685565,58.4945131197,36.115181675,55.3009436596,34.0532201434,39.1142633728,50.9449674101,57.5268558276,55.8150701962,44.086163456,49.8372587267,35.6981524661,56.8564371379
22:00:00,37.0872918079,64.3114805032,50.3240840515,59.7026152894,4.96333905895,45.3108951277,65.3842616256,45.638851748,67.046226493,46.8793625184,62.9509716676,64.1899136442,59.8417912926,84.1148599764,58.6202036324,43.889981332,51.4343452362,54.3769119586,71.2542182569,50.5898569359,62.6317475723,65.2128306794,50.8336926045,51.9145810221,55.6960058592,53.9806211501,58.7205490101,75.0719643647,70.0307307802,66.9262289534,53.9429355117,38.4464467589,93.8115253028,51.2894290342,71.472673126,71.4564021859,81.3280568,66.9863619876,77.3358767943,51.1734838736,59.4867457233,51.9181509749,45.5178644611,63.9004773089,45.1459628123,49.4757238763,58.5386556915,68.6766635856,48.844843227,60.9102718881,65.6920646215,21.2595591473,4.38568044849,2.10256518391,0.993410895061,0.969833024728,0.992732041717,0.982839838934,0.228490509563,1.09936066405,1.19420920302,58.8688996535,41.9999891873,58.9705221576,56.7896901349,49.3446258881,58.2174997025,38.0385871934,43.5870268328,65.9067203352,55.8244334126,43.601355372,33.4691797032,35.705719097,42.3333939923,58.2230072745,44.4655230466,54.5300041975,38.6894223427,43.6914703809,42.2074719021,46.9160304549,50.0037615317,45.6892171933,48.9240025092,47.0923461204,44.1197914798,54.3571745335,62.7091190973,49.8565853604,37.9901396203,59.3235104951,23.2217220757,33.6436248298,49.4666011002,59.7420620846,54.8394117006,50.2779745841,54.3301762491,43.8873702034,55.7455537018
22:15:00,34.1346939765,64.2151560561,54.9741446116,41.7278063824,4.09894749218,39.4213079699,63.1501325114,43.4265551164,68.0651024361,59.065620918,61.5224261994,61.4360752962,54.1751522803,77.4568678858,63.7058771843,44.56690274,49.4670075579,60.9384411066,59.679089355,52.6325564158,61.7872279196,62.6202223527,57.1829545111,58.3829404892,49.2643887326,58.9293745096,54.921708191,69.5807357824,78.3431840318,61.3828409941,60.7407271469,40.3068566099,93.0669094332,61.8662586914,63.2199240545,81.1591110463,75.3562219802,59.3289018612,80.8486863227,46.3007009078,56.8040165562,49.3204042876,46.1330931669,66.8999173854,44.8784205496,41.5780299487,60.7804769078,66.1623178205,42.1539905022,58.8554670091,67.8572076158,24.7693380154,4.72969309441,2.28044904406,0.985707260809,0.986867693663,0.998898169804,0.99718568284,0.0552213286856,1.92905041732,1.28522250067,60.8188297411,41.9999908924,54.6106099621,56.6471287384,52.4211731438,56.3754506136,38.3304422548,38.697060719,64.8231001228,52.6783497959,48.8807324214,34.5093013725,27.5536738528,40.3150649492,54.7867562386,42.7017314186,55.9485946568,50.1051017715,50.5952937859,44.7684328067,42.3828544203,41.4812543556,47.8927297417,47.0158152262,53.9419909132,48.8689718782,49.4753751605,60.6826570914,42.1306990635,37.9340386066,59.4601597544,36.0579290068,32.9448566938,53.4739505759,59.8262936852,54.0244681605,51.2185812317,55.0051408358,46.9666635052,48.0724747165
22:30:00,31.2580323658,62.7485029067,58.7126110184,32.6853373373,3.92387120541,43.4360892135,61.8400396671,44.7208480179,61.2763053736,68.0123448543,57.9626236747,55.1136776418,48.1366796062,72.8926346755,62.5150542958,39.7027815845,51.0118689362,62.0136547836,51.8117237341,61.7459414764,58.799896061,65.4169236013,65.1530382269,60.2771063504,46.9418696907,62.7626466038,51.0159497687,65.1961251687,90.0155179472,63.4726232056,59.2894543501,50.3215239255,87.0559348066,64.6432269728,62.4411433119,77.8190567024,69.6445847593,60.037294614,79.8277368708,46.2902287753,53.1586997736,45.3109180289,54.1190934294,66.8665941467,45.7286929417,38.1165987156,60.4791581999,60.8247378308,48.5241062569,54.39346782,67.3071434603,28.7475561415,4.75295303555,2.39971893186,0.992758016538,0.99748320799,1.00060157585,1.00129569627,0.235778593846,1.86340092775,1.29320362933,62.5316176548,41.9999965201,54.2604930218,55.9246970368,53.5654047828,52.1375560431,37.5907614384,40.2781470824,58.0787565482,51.0791392083,52.0019989196,42.6459186712,23.7197150288,37.3751922835,58.9113446941,39.0833595111,55.2550339314,57.0004706878,56.6893478889,54.171907401,34.0567032566,38.7076110581,53.5398789438,52.0725637748,52.2430687396,50.8454993732,45.1669263872,56.032123581,37.1687596755,39.7342828884,62.2435120589,55.1726681435,38.2298833697,55.062394776,62.6114785429,57.8113838473,45.6297417201,59.1837957606,46.2008364205,44.9873251953
22:45:00,30.4512735315,52.2197526832,61.7047573805,30.30683694,3.3929537631,47.5265751403,57.244141899,41.8137146268,60.8375653561,71.7232368277,51.5146558358,43.5371719514,50.7974730141,68.0505662335,60.6956892629,36.7184240942,52.6237299981,60.8973583701,49.9650046216,63.0354661269,64.606172696,62.7640180695,78.2905655603,60.8440624243,52.0114528647,59.034688246,60.8207681549,64.5101288029,97.7885445696,76.0798368588,56.9110706142,56.8023416698,78.9000682669,56.0563713805,70.7762384158,73.7959636459,73.5386883068,60.0360783432,70.379606778,45.3103167024,54.864003085,51.0665290181,54.956008435,66.0501400501,40.0942529422,42.9084466301,55.1770006885,61.7684382953,57.3311143875,52.0432140849,62.9923413256,29.8008031307,3.42693427734,1.74157640706,0.99821153056,1.00078055829,1.00054164154,1.00124236137,0.714509049044,1.32609491631,1.22380836354,60.0294314988,41.9999995252,51.8255376355,48.1275882786,49.4508437774,52.0363190916,38.4509762131,51.3967929147,48.8946987647,50.6571528035,50.8196311735,48.3111632283,25.1649597593,36.2667176597,63.3685165273,34.0091456316,49.2693521097,59.7398037351,54.0188099313,59.504113854,30.1492955933,42.1804052255,53.34481387,53.5650488898,51.9301428421,55.5986509264,41.4000035629,53.3965454257,38.5612745162,39.3101995072,61.2858685211,61.0609086789,44.8209158753,55.379411487,61.2769572004,58.5923667113,45.7960519073,60.1775026253,52.9213659879,47.4952807187
23:00:00,35.1923192975,43.4401312005,64.6906357697,30.9532593021,3.61329631889,48.9919236054,55.4725186791,41.5554430822,62.3540016868,86.1773096297,47.4963670755,38.7936542116,60.9552730354,64.7737990972,62.8656277898,33.6290733287,54.8336534983,54.8570476793,46.8283677771,54.1147014236,66.5426864024,54.9887421989,85.8360818661,60.7765798289,59.8724030042,51.7744570421,70.1217582238,61.7224926267,94.3720400483,87.1434968137,60.3486207321,59.4181549559,67.6089070443,51.2552754709,76.9828302602,71.8114429644,67.0949062738,62.1752019174,56.9554006422,44.9487563647,55.9157346524,59.1422380163,53.8857945114,60.966999259,38.9151876213,45.5373927139,51.4579890942,60.4484582315,58.9027262762,53.5367099278,57.2489834613,29.0405563056,2.21720475414,0.787785165667,1.00020013811,1.00089431918,1.00021459688,1.00050676776,0.964202250591,1.01401324847,0.496285219111,56.2712040679,42.0000003224,52.6901240581,48.9116016388,47.620203534,56.3291307737,40.3609951708,58.5632110425,44.3344228292,54.884463319,49.1841076507,48.6453293302,29.4110951208,38.992198175,63.1073262365,37.7111090657,44.3015114168,60.6864341816,49.2501613763,59.5074555328,36.7589435471,46.9819883276,56.9419257033,54.8189437567,52.4516389843,56.9867047532,39.8089292624,55.3507023229,39.561231554,35.1125497276,57.7125061359,59.8722835189,49.5803984884,53.4476889438,55.7791131149,59.1368570081,50.7426242114,60.9300315108,58.058056405,54.6268664763
