t,2016-01-18,2016-01-19,2016-01-20,2016-01-21,2016-01-22,2016-01-23,2016-01-24,2016-01-25,2016-01-26,2016-01-27,2016-01-28,2016-01-29,2016-01-30,2016-01-31,2016-02-01,2016-02-02,2016-02-03,2016-02-04,2016-02-05,2016-02-06,2016-02-07,2016-02-08,2016-02-09,2016-02-10,2016-02-11,2016-02-12,2016-02-13,2016-02-14,2016-02-15,2016-02-16,2016-02-17,2016-02-18,2016-02-19,2016-02-20,2016-02-21,2016-02-22,2016-02-23,2016-02-24,2016-02-25,2016-02-26,2016-02-27,2016-02-28,2016-02-29,2016-03-01,2016-03-02,2016-03-03,2016-03-04,2016-03-05,2016-03-06,2016-03-07,2016-03-08,2016-03-09,2016-03-10,2016-03-11,2016-03-12,2016-03-13,2016-03-14,2016-03-15,2016-03-16,2016-03-17,2016-03-18,2016-03-19,2016-03-20,2016-03-21,2016-03-22,2016-03-23,2016-03-24,2016-03-25,2016-03-26,2016-03-27,2016-03-28,2016-03-29,2016-03-30,2016-03-31,2016-04-01,2016-04-02,2016-04-03,2016-04-04,2016-04-05,2016-04-06,2016-04-07,2016-04-08,2016-04-09,2016-04-10,2016-04-11,2016-04-12,2016-04-13,2016-04-14,2016-04-15,2016-04-16,2016-04-17,2016-04-18,2016-04-19,2016-04-20,2016-04-21,2016-04-22,2016-04-23,2016-04-24,2016-04-25,2016-04-26,2016-04-27,2016-04-28,2016-04-29
14:15:00,176.018944386,303.358195286,356.21105421,317.274768627,320.952226693,137.322234886,332.581926561,393.37571693,368.066690846,371.707269606,335.197691182,269.598270046,265.495241115,359.604144665,419.828368386,363.547907158,365.436660812,353.25192232,309.453727354,336.674754452,343.128767878,377.897084661,489.89056312,433.504909718,382.86002187,365.82990604,287.748634861,360.209703388,482.391311316,408.012814449,374.456962269,434.364255045,338.142058559,323.714964583,386.867760997,391.489084656,395.049131656,425.044796449,359.624171685,309.258287322,278.107393749,384.791970408,408.473757043,468.046119848,421.856148659,410.34729071,370.706817215,426.559329752,386.510806254,475.21318189,418.921025581,387.530153137,328.131282468,244.677013495,125.163457444,95.554839958,169.842143928,225.457424808,186.623102284,215.664833406,205.572317895,147.146375364,235.415276124,394.593157576,447.428190063,402.198585017,353.254515782,295.585458614,266.160635424,364.947804767,465.84888507,496.945451645,445.246980843,371.822523986,262.980351649,188.547314811,407.240897273,478.917442741,447.578276125,398.558790799,354.093559983,323.752841437,334.203919383,346.829620611,398.696071395,435.201710716,371.344725697,358.84976136,309.67346423,327.360245174,392.532385231,466.086149404,451.848794005,360.51965794,321.547526833,311.459263064,325.783351009,402.348469548,485.987506377,452.051404846,378.695582421,371.161065647,374.707772435
14:30:00,188.849444795,297.694142196,352.728866072,326.31404167,326.058271292,148.744619731,348.33701304,394.829398805,359.311130353,346.484942622,344.290080876,284.813177433,273.974060565,375.563224959,392.206182994,379.431405157,352.460187721,374.986533729,344.691721533,345.065176904,348.64891542,379.192838425,481.411637633,426.114667589,381.816149125,389.476846967,301.536814217,369.006839507,481.870656476,420.254142792,363.596695713,434.035782298,327.614425237,328.681268233,400.533572256,397.117161335,409.283400458,442.379307196,386.774447157,336.821100092,313.312496943,391.379256143,429.220596438,473.420269928,444.454442614,428.000360918,402.6417594,427.876256405,385.511768479,476.180268351,435.244326032,391.347273888,349.35617371,237.539925369,133.777403613,100.259295038,174.695122242,225.135350336,186.372550387,217.65215055,208.320062249,161.590932292,261.713341641,394.283657129,475.041585966,403.382762122,358.60856607,293.527796966,293.188125201,387.454503241,459.57896564,486.979450773,445.085935932,372.387313502,280.042836313,180.096287332,419.66780714,454.553941781,458.142880473,388.321852127,353.574359186,321.029722521,338.362188103,364.384348375,379.97923099,441.308253856,375.8736375,350.847230743,331.236253999,347.246514446,413.73063428,454.542477703,435.949314211,338.09341321,350.190458059,351.760340062,342.548151609,409.860182867,481.925830845,451.039301193,391.860393854,358.290722735,369.395874137
14:45:00,197.954842337,290.780112437,365.175941645,343.407680461,338.887230279,162.931857434,368.405380529,391.427440695,357.596338719,335.884201646,333.563722778,297.908598226,292.86146419,363.390023594,362.266622039,349.991547505,349.176709352,397.31265432,353.992334131,342.453791478,369.588336138,363.298053574,487.503119789,425.72754735,386.041036469,391.135512359,324.943241708,374.658675904,443.841207206,422.860192979,339.870369285,412.519659918,344.124981085,343.500944113,410.522184873,377.845110224,394.739310448,436.307545088,399.056278778,374.087855964,330.626211182,391.064270526,422.273954897,449.304966282,416.493356437,451.802316049,415.85256038,442.457542102,392.329653081,485.013825635,452.586594055,399.21090412,342.190763924,253.635279391,149.765624872,108.889074233,181.560623577,228.065019587,192.218797133,224.639943672,201.392712832,165.00710834,273.741016874,385.323070051,486.820308392,405.563606892,359.786687914,307.025665715,320.223517963,381.069212281,458.001863699,462.316266853,433.180758428,383.450980189,298.96194298,177.825424738,444.519115112,428.467463961,450.80721958,401.403946733,354.931514282,344.128604085,357.705257308,383.928377235,374.256283134,404.88312329,369.278916892,345.512475456,348.592742036,363.901136845,440.130295732,464.252731055,412.845975995,326.881150349,359.000281817,371.23231769,351.894439218,406.400305228,453.53284163,453.899289912,425.049269419,361.465835366,376.719134211
15:00:00,210.689689111,287.690485872,368.75164739,335.267818374,340.604700997,184.753346218,362.447557817,395.848517674,332.250096115,346.945019312,342.381425962,311.750594567,300.632368789,345.798958316,349.187407276,323.008121494,346.883526924,401.961090189,368.822001565,336.776514282,379.798467713,360.134272842,458.904461934,436.950482642,395.090861137,387.302389172,342.347451504,389.601023665,422.425940022,426.904981336,337.198843424,407.952218562,356.289065646,346.95480574,431.514650258,376.960822846,379.620085309,427.561196788,402.158378184,412.227055262,341.986854887,399.511665724,424.74757581,424.88702397,415.437707347,450.48469535,422.922751475,448.673213006,396.912910954,478.286697706,464.260592051,406.953686797,336.0769793,254.459563953,154.977534636,116.603771181,184.196211944,224.82586981,197.106322498,230.963421459,197.02151131,169.596162535,285.32674012,373.144826515,467.528246618,406.107586723,347.246784515,307.480334319,337.151714839,379.594652443,480.985639796,438.503642374,421.319498868,371.463102383,311.826556232,178.892970564,451.539846865,415.084404451,417.735836107,410.613484132,359.472790603,362.073372455,368.990019095,397.836437934,378.459907929,376.036396675,356.05929158,316.376871819,364.986763091,364.770694037,460.700930643,465.319306618,416.089427976,340.719621942,363.286904174,399.064653447,372.717365294,402.64354727,453.024074912,447.672257698,436.128525366,375.486655234,398.838654989
15:15:00,204.49885254,271.939417489,370.303466478,341.791227862,330.601820232,191.214769439,363.313312634,371.916423426,319.407505273,384.938964963,336.97855395,317.388032145,316.038762778,352.72439968,353.613016378,322.277819402,354.524522958,380.037338791,368.66249199,335.061678468,387.954075551,363.026931815,433.348876836,436.935312409,384.439727423,402.202939647,364.242494357,406.952342068,412.065417029,417.742138226,345.762240002,393.430469046,370.472056292,362.821778407,427.147650075,396.061970275,378.650327828,412.256858785,421.656899461,430.231486384,362.080324113,418.257552857,427.207292777,426.743325493,443.765599694,421.174405965,426.730743246,449.978211079,400.550686835,476.544077255,478.405894306,435.986456643,336.075218182,266.238708664,159.731296573,126.784831052,191.238204203,219.867299077,197.54201219,223.677905251,196.652273686,169.545137224,298.81691593,366.536216595,440.288673136,395.253955228,361.873383245,308.241740807,331.410581033,386.695119717,486.394627081,418.456786124,416.928690935,351.971298045,340.801674691,194.806318873,461.436797852,389.896230498,409.478833553,405.950980372,364.642924919,383.630705787,379.562850942,408.626506742,387.010219204,373.111905091,370.155655489,297.946845244,364.476667836,361.499494,466.151508605,471.339139443,407.538366784,359.68327988,344.359667562,401.982169449,382.123202854,420.464009177,437.549383613,433.600511423,452.865939107,402.2217633,412.477270384
15:30:00,197.447821829,277.660090532,363.175587303,346.339044633,327.060322777,195.815118017,346.95729708,389.757916286,316.703476692,409.247569317,348.827618337,336.368587513,318.567896994,374.502801613,365.813112471,341.581090522,355.276526121,362.724717205,377.35157043,348.784588623,391.132989633,387.032920397,438.760653391,422.93291031,375.38001735,405.457847679,376.42651801,418.629043062,422.348320288,410.915331345,375.342994039,386.146985065,368.461199104,356.971175927,424.028565469,398.824577895,369.314470177,399.388733993,422.811240322,420.639827203,389.618805144,421.814711593,432.723787774,429.676705407,449.079723134,410.028964341,416.309443306,448.481052268,418.706303547,457.757761565,484.640891007,491.812674789,327.09192031,262.279515225,154.390005082,133.606156656,200.930493325,205.986965843,199.82010692,223.911873474,205.687793341,175.848749686,311.904468614,357.994877332,449.168367202,389.02679257,374.057442445,307.699154565,316.134552067,394.845605213,486.121879112,422.08362214,426.795870576,345.59698037,348.399184514,207.286922598,447.837069796,378.225600449,413.114643206,416.189983238,354.941072792,383.420537324,380.790092135,409.143684065,395.407514935,388.380686268,363.390319381,309.975077503,363.147280766,374.190456634,469.789137923,457.270551341,412.872633096,382.407332169,344.954106068,414.580380916,383.783494327,438.448696596,450.21047083,443.581842561,460.772237321,392.566430056,418.680504328
15:45:00,192.604381097,305.106853265,368.105265302,350.689948666,320.95830296,183.623843994,344.707537983,405.666907737,338.95791033,431.374433169,357.444022819,375.463872936,329.629496722,408.021818679,384.831325919,378.142745344,357.267319168,367.131864926,367.402017929,343.2971924,398.504888837,393.155264861,432.366326827,412.323525185,370.324658092,422.281917867,388.212681491,420.642854456,412.732497803,414.483951934,410.199060553,390.433402217,381.09962758,343.628755301,428.469477439,412.800730539,367.79628887,405.437307754,421.566999561,395.527782821,409.153836036,428.18081589,435.953157223,429.003347287,457.451567931,404.857074993,425.230272773,452.33383036,455.741710247,448.811393408,477.772183729,511.962889081,329.883089063,267.41136801,151.854161414,139.671988696,205.040563874,194.247930408,189.150823018,221.437994049,216.226316283,176.411442752,328.648490624,364.94601258,451.6567618,400.942268459,398.443153968,317.758363371,305.636901401,407.130860602,499.271195286,424.378502214,427.851191866,345.018966461,357.527622476,222.443596926,443.494168717,379.602711652,432.764029248,412.202079771,357.580539945,390.80138874,382.912380079,410.980056823,379.131654689,403.889967752,361.27428304,332.320559882,358.1300907,373.947513842,460.617909696,439.393585239,412.695334023,368.160427057,365.086418652,397.490464173,377.123376438,460.256596815,463.010272433,478.31301974,465.626268473,382.972399396,417.539339987
16:00:00,196.140670812,317.213872891,387.478581307,341.944530678,327.153209554,178.080163376,353.977468011,426.421476686,349.583752756,416.328018675,366.687934418,394.708325656,343.497493256,407.163502216,384.085062151,418.025413312,364.07163261,382.917987037,354.623474671,350.382260203,386.973472777,388.331150685,443.87112559,428.621585254,364.926542124,428.974259455,390.061107809,415.74741794,399.979157002,428.676728542,425.902406486,400.327385977,372.308077008,341.077921673,420.725336041,403.893357249,373.650620065,406.105597424,420.247295329,381.691403937,409.999344559,403.724116517,416.103921997,434.686023892,434.793178084,429.409513755,430.445766153,458.726534609,478.606248999,451.073092423,465.324592031,502.342297784,335.020887198,255.904620943,154.244256658,142.374254563,201.474913766,195.739321385,187.104162975,224.205187951,230.990501838,175.440159882,341.299137182,388.825071527,454.906555511,414.462967467,395.559824775,320.926845869,307.961798358,416.94442713,504.702616775,428.168533858,427.433067729,349.722112681,354.297156323,229.811311849,449.487461043,391.106560558,440.31846945,414.478890537,343.892486519,388.290707057,382.590167907,403.440343806,372.847468161,412.925604557,358.537907489,352.892128662,368.262024925,387.493684257,450.063639173,441.447181381,427.864310482,353.396548453,376.86459214,384.182833713,376.000997252,474.649303934,467.530782634,511.327126463,449.662406388,372.758555101,413.783751869
16:15:00,207.020069242,336.701610079,393.471085547,329.823484051,320.585885416,175.375604182,348.765443868,411.465886572,350.078129885,402.367921657,375.531474518,409.208637038,359.186824447,403.766266202,383.329074751,455.006233183,366.729558624,415.478558775,352.021544979,361.228177638,376.432663395,399.187233627,446.247624472,456.694468372,358.189245735,441.27014595,398.006556992,411.410666286,411.384509705,458.754485856,449.626877674,406.999797379,363.808027516,342.344569587,424.112136456,396.403925988,370.839722184,416.22200485,400.041246653,386.871175606,421.161586408,390.451232464,402.478288524,430.680813406,404.113461731,451.722906473,432.447912411,474.181493549,490.765841372,466.288191438,447.278568016,478.930321003,319.311299347,251.206891925,157.972459072,147.760904257,204.058913168,203.054406572,182.94848325,225.286388054,232.250376767,174.318959033,354.809582261,413.175478199,424.756923316,443.166937245,389.050453895,328.195353962,327.879609461,433.41812484,494.733794177,417.523820155,457.177527358,331.153342475,353.762708851,238.037843508,453.907975769,406.610720312,452.141383086,411.107876557,328.046992762,380.803161817,380.659148596,401.86915016,378.956475668,412.99351619,367.362987668,344.957500356,360.119829332,397.65695883,444.316322213,446.383109534,435.846735343,352.248826152,386.223776052,385.146975679,382.027751962,477.875218422,447.33345078,507.531206757,429.862487942,365.298982157,415.065034512
16:30:00,217.924613035,335.862779721,401.301165636,342.15844081,327.890754291,167.541367679,343.114886235,409.401447457,352.770662115,401.097700585,363.570895665,410.654847137,346.717441634,389.341520185,402.147993007,434.811517086,372.137924167,416.373081297,357.354883836,392.258809907,384.829437074,435.687868071,454.726147082,446.166381879,361.263260968,428.956331951,407.961573448,403.60569639,436.286453728,438.624591472,446.741506978,398.966725507,370.704805217,350.298750243,420.495201781,396.847190225,368.024613517,448.403737031,381.643381904,389.424775013,427.648128162,384.920549687,404.170619234,427.571746234,382.83497084,431.014851484,432.8371682,471.767966495,494.473910937,494.055838431,438.965379727,447.021783273,325.518535744,248.956556974,162.962423604,147.13137865,217.668104716,211.307810994,181.743814346,227.344151332,230.294964152,169.551578394,359.534725471,433.890513571,415.233929172,435.706290512,393.438390802,332.700947817,340.237104516,431.794919515,502.277144542,404.17739647,457.854464488,317.31535392,370.384890211,246.148344342,433.871819806,403.775642944,451.959250529,395.218717781,308.429165886,378.672008451,372.774679309,398.730393415,396.165261207,409.748413043,392.85550354,346.000134156,355.756199957,400.277959996,433.438676328,464.258776706,426.381160513,354.057293044,393.369935632,396.506708794,382.813041257,470.884132882,438.918160947,495.17805172,411.883537238,370.450655353,427.466978711
16:45:00,225.496200354,343.586876546,371.245038091,325.13406488,318.530469093,159.857446773,329.53832806,375.897696261,357.834710077,387.385070617,359.33950137,410.319721935,341.73564726,387.868141307,419.468296699,415.155110789,365.734438948,388.203938213,368.339056269,409.441666934,387.245443413,427.42294115,420.04176809,437.272596377,372.920588396,427.279280158,419.825587601,401.484272576,461.253867478,418.685441279,439.361571914,400.744664688,356.48768119,355.121375665,431.515582201,418.930051448,382.186867987,424.823991267,385.665736146,403.967528128,440.143363584,386.787989211,425.318699513,444.581225964,396.153333916,393.057134182,442.318165354,470.192225662,484.452198523,479.398798508,431.159159171,414.050867125,315.784207931,246.378208255,161.192887052,144.263310099,221.06020471,219.505346536,188.653220271,220.46825865,220.912533543,165.003838092,364.210301901,406.512502218,400.849790409,430.399265496,381.146077183,331.189979673,346.121834407,440.481527258,482.777496564,408.81465786,451.878718137,311.904160148,373.098892847,255.092279778,418.679148524,403.040339861,445.21578598,407.725341044,311.330127577,370.624178753,365.273820015,400.749690784,425.267457439,394.857973128,385.395459734,321.588488539,350.984174175,383.88339253,438.860774605,464.365370833,449.512667213,357.664329711,394.061484015,412.091900418,385.910761899,470.875403069,458.117895652,457.458038936,389.657602491,369.47258516,414.943306241
17:00:00,224.527503292,317.037835846,356.97658816,320.618138565,318.186174154,154.521099007,324.318529816,351.82127499,371.902310169,377.902345741,336.228803814,390.166333135,346.452860503,372.64196634,429.920479597,410.127825885,368.680964338,356.827350538,369.979859631,408.226638831,395.103457856,416.606603854,393.477267996,443.915618706,379.406706653,415.57278937,433.574882979,404.986766389,458.282721908,412.086248219,426.119336041,404.91665823,353.236316082,368.395857391,445.823924341,434.665030697,378.258832483,404.848490797,379.433580634,402.265210897,428.035430112,395.868372689,425.719076278,445.788163717,441.594237787,381.59183699,445.921199307,470.624610278,476.474623084,473.228159912,454.703278902,385.408188543,309.21285596,246.783323987,160.717739009,142.671573661,227.656720021,232.03720309,199.352136338,210.060188207,217.301426188,167.438401465,352.502595698,396.802741573,387.648866008,414.151519403,379.719173118,341.006906138,334.147140985,426.29482514,471.125389854,413.766206439,441.95619835,325.985066447,382.070128787,237.522426556,413.886477681,387.292536583,439.436202583,395.104237623,332.182667747,372.042587618,374.944272066,411.191872649,438.726174613,380.493048372,381.651853797,301.290753675,350.104389445,366.444041216,441.135337474,467.47652644,458.524015637,357.797730652,363.316963077,398.719000327,381.24872814,461.280118977,458.929315519,435.205442548,387.349657445,370.722471344,402.513781452
17:15:00,224.818793237,288.205839816,345.679624909,312.210314408,303.478075619,150.014688383,314.661595861,340.243433128,377.936078637,364.551698709,312.951312441,357.518308574,341.609206022,353.222549441,413.198442072,409.510252391,374.670483817,321.691662864,372.604978738,391.180281843,383.335369028,418.607124872,386.231891126,423.452762953,377.125917585,424.612098068,435.534567909,409.08500422,458.861253014,388.60534268,400.92391909,410.57642007,324.055008157,371.462855626,449.039710423,448.204546116,370.799117922,378.194976322,372.940714334,386.148543008,408.425738017,404.400543352,418.530897423,434.109018687,468.376701446,366.246773968,418.040234782,447.851008246,471.410706527,479.657413868,464.122793136,370.382629262,317.340604019,240.726965877,153.205094965,137.344424194,228.758748096,234.282877481,184.209557319,192.584900904,214.834916245,175.610255668,341.657287206,401.497524632,385.975934137,383.070178442,372.411184324,333.116224471,322.682697286,409.088635717,446.656370897,421.733328602,437.035378896,324.815057809,367.266224362,221.907001858,409.692025988,375.339278908,429.714141519,390.381216703,335.759321157,355.061792434,384.026096786,415.822387826,440.469608098,375.108544441,357.502763807,293.49814265,347.44913488,348.163905779,429.093536153,447.635136389,461.672631556,343.856630938,338.031946658,389.020657459,388.93323043,445.778564464,471.113289869,418.338458831,395.809470858,365.612843351,391.311556213
17:30:00,217.11533499,259.005398964,332.584781081,304.273967825,286.654031326,143.778380886,303.13657092,340.592870179,379.094011389,345.430610792,285.761929064,339.366609819,337.039087466,337.885512091,381.155125302,420.827328555,376.034052184,306.590518705,356.582379143,362.415874549,376.666149838,397.579565186,386.55034581,409.410105792,377.669109731,402.026865992,426.879984759,410.777279687,439.912252976,371.848558606,403.445768709,390.984347684,295.575423519,358.871315797,439.134573989,428.370954457,375.848670253,354.884206953,345.313774943,366.91782236,408.344837343,412.886599055,411.475158282,428.883922631,458.531268314,357.466085197,399.226837894,425.408086914,441.18072459,478.343731781,462.53619828,361.44669393,307.277864379,245.197547657,146.887592392,133.926969236,230.353946343,231.547460351,168.890205309,168.386981228,210.283425497,179.397584929,341.914865371,409.727661246,400.878040944,366.959330021,363.037270278,334.468619657,339.803894379,402.127131262,424.455206466,409.884897868,410.152336846,325.680986335,338.514548328,219.669369758,404.521056794,379.402539466,434.270838805,392.373612223,326.467287073,345.731175353,386.870811366,398.022939831,448.973604037,380.173270263,339.522560247,294.020361206,335.141920699,332.35890351,417.295866915,417.931040658,436.167909465,337.64470434,318.468082449,346.191520098,396.573102944,441.490785431,476.572056982,390.364398961,425.187496599,352.111287942,379.442219488
17:45:00,212.524806878,242.93934416,331.563439604,290.751845414,265.005747876,145.222965736,268.989307993,341.81141939,354.661947056,327.533165846,271.012930615,319.665581286,319.358496443,324.461376883,385.246586316,428.583487841,375.761756606,303.934235848,345.07006892,351.686131845,351.150035138,392.464736033,396.213558125,388.408197993,364.375336461,380.222556747,389.717340081,384.891877964,424.636007946,354.211044587,403.507494367,380.247998407,272.319211954,344.244472074,434.000727734,417.577520239,375.850199583,354.546989153,337.797971488,339.57626083,393.971802104,385.027550947,405.211059347,409.234969932,439.335078922,347.20036282,373.952105188,419.130497134,422.883539959,485.629457315,452.816404472,350.307628667,307.453841271,227.729551304,125.587678829,129.375467938,222.912475976,220.570287381,158.639687767,156.641211857,202.747543241,181.458062136,338.201244728,419.628911998,425.450364307,347.482704663,328.59022181,327.782327739,352.220728756,396.497212616,406.293921545,407.923130548,382.272391478,300.239588507,329.110020716,226.41889061,393.414781469,391.025733073,425.899247421,387.136324716,297.195122448,325.976533659,379.777739426,383.530456532,455.774792379,392.93894588,343.280085987,307.670829781,324.407987364,340.017140143,418.115753723,406.183806451,403.873980746,335.252362754,300.823124824,311.384921611,407.910718992,419.979698853,478.981275401,374.113656453,454.01524682,346.959705172,382.388247813
18:00:00,187.924217247,235.499708351,325.317421243,291.038758121,234.516869217,138.202470382,243.192518242,347.65517365,329.737701496,322.992226139,259.532735899,305.636347758,313.105249627,327.009642233,392.618631546,433.628506604,362.775579882,318.952094668,306.061297861,337.912019527,321.508960106,359.044318278,361.901762529,372.247378742,343.245431683,349.550901954,360.392870908,360.70252485,414.408298122,350.390831997,412.040168117,386.506234205,257.657176211,333.462927036,421.261236377,419.495599067,371.549075509,343.045715481,347.010963112,321.291425579,400.796031627,372.751212067,397.447484543,400.516409715,439.00273717,352.468028588,356.233457424,420.036715934,413.25656614,521.169470576,456.763925287,351.779291739,279.742010169,215.462363483,105.352617032,126.792240979,212.196605522,210.995773547,148.92320153,143.748413012,188.761007774,173.654190324,329.612609069,413.881714982,427.032000214,352.385372847,311.988289197,322.838345447,353.035408155,395.031518093,397.034128182,413.780447219,370.056188376,286.785628134,313.318464903,252.426185254,396.372297799,378.94719561,416.850642734,387.977030268,277.896810088,310.261313929,365.304581853,382.035986131,456.462594996,390.310750809,355.2990634,313.222246403,308.188733939,341.408914393,405.334886713,398.350919653,404.319157851,343.480609394,292.358663257,287.37115517,403.542246002,409.826650842,460.872489706,347.687826898,456.449240475,340.677419214,392.747678752
18:15:00,161.140960688,232.299836161,319.421667554,261.025826069,217.159543546,136.124990798,232.740296843,354.25738707,308.09519645,328.87432225,250.123902494,289.16887144,296.100170808,344.667052789,397.923894785,385.645185515,354.473991597,299.004903848,275.409177914,336.642239704,308.164789645,330.170520719,343.868077231,349.911591237,305.529556384,319.918519741,353.81813411,343.699190219,365.332887811,346.663863037,394.959873277,349.40192023,246.321695132,337.918339116,404.53770917,386.641506069,369.990268468,327.148800189,321.974465983,300.078362106,404.363321031,373.930293558,383.471199103,401.612551236,423.078689113,329.886778608,322.184104986,426.884226073,423.270136723,515.35973704,452.546465359,362.060284074,253.108164005,194.076268249,81.0543121019,124.528673161,202.143651557,199.327759068,135.926567905,130.826981203,183.362470916,128.932348253,302.842652731,395.908684296,404.061316039,330.44699573,306.969279093,291.853014035,338.908682803,385.568260776,384.949595336,387.543007363,365.61959017,281.134692015,305.185662834,265.124093308,376.563140629,351.853796813,405.577805273,357.930755533,258.136087902,281.095895425,356.453560683,392.169663767,449.076849003,367.315972808,353.543042886,316.105649537,308.609584761,356.77024469,386.503448573,400.022253246,387.283791739,344.625721965,276.690037576,274.150670724,378.242413413,401.653589805,436.814693672,332.961192985,428.615502881,327.864343894,382.342054239
18:30:00,136.153997297,229.953655514,286.816277608,236.526653132,197.872180628,129.993682196,238.241702492,328.440966458,308.032950672,332.261532477,246.523516176,280.880419026,279.953584522,366.551068731,372.57774674,335.059312037,328.704301572,281.549282731,256.844225308,319.601455427,288.521468441,312.606915597,326.562095378,317.890021191,279.987008186,296.130224329,356.118944739,329.966794241,326.696945076,342.524415917,366.102356929,325.565453223,237.730795138,322.076512672,402.929282609,360.540358241,333.120597872,319.533226564,305.688270044,281.36926475,424.627402182,370.935082432,365.67399917,388.374884326,413.101906469,303.138251814,303.450343411,420.357078439,425.381453015,492.257281031,448.803878749,365.790623122,245.034075373,178.326822693,48.8594350733,123.351667327,190.297719611,182.078537066,131.989205139,115.498486914,172.068568935,72.9305340346,283.359851911,371.369004072,398.91267873,323.676488772,279.294419757,267.36598386,328.430486614,373.88261756,358.245835601,379.736076024,390.966082739,249.53111068,290.120466646,263.093083883,360.412249207,344.538015197,380.832230096,342.078466632,235.683073622,268.468029551,349.617734248,404.489652315,428.732201522,358.360398015,333.377448045,269.307584839,291.418496291,353.519320677,376.501848569,380.085840907,377.90991767,346.022759386,276.71526109,264.981607885,353.701458663,406.42916246,421.631901668,334.432383602,417.741578401,297.765554613,353.497558707
18:45:00,114.660365793,218.475422014,241.598015367,213.303191052,191.274103134,122.561718193,250.825200194,306.514044482,315.659090011,316.487290618,236.220857734,275.050514327,268.075473687,368.445044665,332.147768544,317.006302604,302.365836432,270.032042964,255.278600443,307.229850341,283.653361895,304.776033715,306.697255661,310.848671845,256.317971944,271.153790455,357.784849629,320.191876649,311.12186236,354.139042767,337.383619601,288.823389465,242.659112381,304.566573832,390.459674849,355.434260436,312.906346203,308.578377519,271.203233273,260.439603642,424.815364885,370.275278582,363.505282684,361.42979634,384.453982726,270.130529921,297.310258266,409.370871776,425.507442878,463.199652793,427.083088796,367.489758185,228.785188857,154.817047405,32.8260327777,122.97078,181.9156121,167.104882527,137.597395668,109.730538227,163.670996267,33.4220492745,270.947377345,368.10448985,399.837823151,315.188775972,264.786381262,260.210877213,322.3733879,344.613243791,357.2291709,355.79890352,376.859971621,229.949830627,287.160402808,226.665439474,345.218281525,336.084735649,366.209801716,313.639618615,226.035709177,268.173676857,338.283039513,403.214787118,390.389601673,363.217866954,325.081616707,229.603298893,267.144255466,347.533842617,365.203598818,379.385209821,378.771987424,329.755336647,263.952271962,254.820764813,317.124792364,407.814835921,386.518740712,342.677641671,385.82400564,285.897438981,357.856268113
19:00:00,86.0491103025,215.972080234,220.23108958,198.064085305,180.24027248,114.594908012,253.135849973,317.902820896,299.015838975,306.361965519,219.658175604,266.197843104,265.968652177,377.03019773,305.046047852,316.502949579,290.949319661,274.801430733,257.936013105,284.764697239,277.591898524,309.886574682,305.862806009,329.673504059,246.248616139,263.696544201,337.067506135,315.127388696,309.83514195,354.625463889,308.514947964,275.871378789,222.419692743,293.864623376,385.294038826,362.48460103,301.072600197,303.597182835,258.19367356,253.82631941,418.89949458,394.590417037,349.066449247,348.653905984,358.312698438,262.495191019,288.141248291,410.127047951,416.802128144,423.00984051,397.323261344,342.09589232,223.558798295,125.49631759,27.2932818996,120.392233046,167.65869222,160.106496303,133.25901165,100.493769391,142.82430948,20.3191275095,268.668695942,389.218949024,401.263126714,294.745803787,240.678994167,250.489348664,322.648981743,318.633559694,355.714251954,343.698588119,356.133396875,209.303576998,267.102064495,187.987274812,347.45539716,336.502812664,375.641944456,295.676733271,231.325789249,259.072738796,332.699944944,393.584598888,351.545595529,386.941424115,336.179990612,213.152868608,255.47865664,343.652869416,369.478514301,376.592205361,370.624617443,321.861549964,258.488486169,252.661723901,294.314907801,408.613752378,371.406034492,351.408442909,379.376166398,286.245275385,366.065140996
19:15:00,58.3885433668,195.599730722,217.98367826,188.911599261,173.09744381,103.735624494,266.168311465,331.00540649,300.827242051,293.721344789,198.836002753,266.740062464,256.984986491,354.097655739,287.389135228,326.553440111,283.213801878,270.141606298,239.482972192,276.983568228,283.061783057,341.595170675,310.253483032,367.553135,244.869165368,248.158230738,292.648872353,313.142528333,327.820561417,376.823314047,302.440389488,263.7582921,201.00735734,295.313614425,376.678177781,365.984247526,311.531754182,312.745817255,259.927442249,255.187145401,395.221346941,397.969475663,345.448333089,347.06423928,366.947868703,275.602753353,289.700195698,402.085305276,403.404644892,424.111526775,403.297384645,325.567712212,204.981819809,82.6799136428,28.9482935687,98.6806883324,160.357098967,158.573314193,130.287133907,99.2977382074,108.841072608,22.689903727,259.692519928,379.60720929,401.939320521,279.731966726,224.633326505,249.881298356,322.422087423,305.590497911,379.057387685,315.804421049,341.898555318,206.605413676,256.421239269,171.873825679,359.161192641,327.631629439,374.640479203,297.97309516,239.613690171,257.677763104,340.552839985,388.4090441,330.917525816,394.148380082,344.033778084,214.909773104,253.824983234,337.64777475,369.789212362,377.608253254,346.678449322,316.868822261,232.506775768,255.856537914,268.824713535,389.999382181,373.187125267,360.980979689,365.263431198,298.99946425,359.05859967
