t,2016-01-18,2016-01-19,2016-01-20,2016-01-21,2016-01-22,2016-01-24,2016-01-25,2016-01-26,2016-01-27,2016-01-28,2016-01-29,2016-01-30,2016-01-31,2016-02-01,2016-02-02,2016-02-03,2016-02-04,2016-02-05,2016-02-06,2016-02-07,2016-02-08,2016-02-09,2016-02-10,2016-02-11,2016-02-12,2016-02-13,2016-02-14,2016-02-15,2016-02-16,2016-02-17,2016-02-18,2016-02-19,2016-02-20,2016-02-21,2016-02-22,2016-02-23,2016-02-24,2016-02-25,2016-02-26,2016-02-27,2016-02-28,2016-02-29,2016-03-01,2016-03-02,2016-03-03,2016-03-04,2016-03-05,2016-03-06,2016-03-07,2016-03-08,2016-03-09,2016-03-10,2016-03-11,2016-03-12,2016-03-13,2016-03-14,2016-03-15,2016-03-16,2016-03-17,2016-03-18,2016-03-19,2016-03-20,2016-03-21,2016-03-22,2016-03-23,2016-03-24,2016-03-25,2016-03-26,2016-03-27,2016-03-28,2016-03-29,2016-03-30,2016-03-31,2016-04-01,2016-04-02,2016-04-03,2016-04-04,2016-04-05,2016-04-06,2016-04-07,2016-04-08,2016-04-09,2016-04-10,2016-04-11,2016-04-12,2016-04-13,2016-04-14,2016-04-15,2016-04-16,2016-04-17,2016-04-18,2016-04-19,2016-04-20,2016-04-21,2016-04-22,2016-04-23,2016-04-24,2016-04-25,2016-04-26,2016-04-27,2016-04-28,2016-04-29
13:45:00,33.587656199,84.3047974534,65.0566193769,58.5534745921,65.1515479217,33.1636991581,81.9281852916,85.4681002514,72.9281651474,87.0428971119,61.2408878171,39.5492458046,45.9438518349,90.2630248167,71.1434439526,92.3705870744,75.0910595275,75.4741464017,58.4551622593,40.2891016118,90.5777940054,80.0029979825,77.0602367701,108.011184272,93.720228523,48.2377253651,28.0958634845,85.3583298626,82.163944807,68.0035502815,64.5331969687,77.5847945594,48.9759000684,53.1818813429,98.832669492,93.682389098,78.4635947898,78.9907529015,87.6526199964,48.186374848,71.7921132197,68.4624911265,84.7598625411,89.4528378956,105.090448337,61.5499744026,96.6431571986,107.095550141,116.800406035,79.4632692376,104.570959734,76.1267739758,66.1064670586,25.0638090917,22.9800177807,61.4088851225,48.0762046511,62.3238295295,59.2609194175,46.7457677085,28.3183697083,27.2470834429,82.5396913507,70.3082978761,63.8373538574,84.9850929845,45.4084295314,33.3259238106,60.3957282304,63.2164994604,80.4643113129,95.9734173033,102.202681089,70.9899929823,65.123060324,73.1250290234,92.6030641246,97.3547138692,89.0733065943,60.1710055382,65.0743412332,46.5749761847,52.8167075329,84.3414645072,85.9271619974,75.2765886302,92.3502944618,81.550957808,67.4204073154,98.1271140075,94.9786388472,104.397345074,93.0553755089,113.858936967,94.4444913342,71.9254369161,93.2550962491,104.439593569,90.4258561022,102.506926611,97.3312606137,81.8620104518
14:00:00,34.9405690717,81.5268150304,62.656778589,64.0217606792,66.0880028766,38.0842149802,81.8168089933,90.2373080333,70.5744619195,86.5133607862,60.9942008078,39.6795187261,51.4374269867,100.235063514,77.8967663523,97.7541431369,82.7486853564,72.1585948162,61.8533105761,43.3519775196,90.3221248523,85.8245304193,75.1414375068,113.171748211,91.1884928362,50.670824816,32.2893584185,93.4980527933,86.1796522808,75.3069517268,67.9710908248,83.8307760035,50.5517268049,65.3252371937,95.5913441358,96.9324443854,78.8650705757,83.7623608368,82.389808311,53.4808514212,78.3227491326,73.2046520537,83.7366537286,94.4756674389,104.141394359,64.2325347129,98.632387181,112.846150885,117.229741537,80.1566385115,108.131955705,77.4331369821,68.9287128237,27.2686690572,25.4828358135,62.5062825346,48.4447377323,64.9565300053,60.5328538333,45.8983890164,30.5889840203,29.640659526,87.7880989086,71.8851780822,63.5425440666,85.5864976152,49.76306137,34.7732914815,65.271214725,67.3526972943,86.1016746633,109.229814196,107.661142729,75.8934381394,68.0705706537,83.2647171135,98.3022290459,102.089756381,93.4168532403,59.25272436,69.2642996502,52.278232307,61.4044616688,90.7985605271,90.187783374,75.5713491761,90.6386412674,78.257995604,69.5870292687,104.568579169,95.4740566998,106.249893527,105.911478288,116.005755485,87.9988098135,77.2620978111,101.549808854,108.470660515,91.269054094,110.301401542,105.552762612,85.0801861444
14:15:00,36.6379181567,82.1091964874,62.385032952,73.0227590724,64.9727763319,45.4465146638,85.8513259931,95.3959493642,72.0621302111,87.460336337,59.458200784,41.9893219489,58.0031133407,107.177182058,89.238244008,101.439435285,91.0576157864,72.9652643101,64.5780866648,48.8084001629,93.1315117816,93.6647905021,78.9055209411,117.60088365,91.3572978934,55.0943131004,37.6833430027,101.799321289,93.191126048,80.7540583355,72.6439990101,86.2710540946,55.6128460831,77.7234619507,93.8039943708,97.7938723235,79.5657521267,92.0988859606,81.9222347204,56.507797916,84.1224606067,83.4868108706,81.8144100058,102.245430847,103.633741729,68.9325083462,99.1803221925,114.844274334,116.783784053,83.3460230787,117.299156357,73.7321925858,72.9522125187,30.2914356988,26.793529616,66.3154636044,49.9729346245,62.6844366447,56.2166230626,44.594507023,33.2809560786,31.3659178611,90.8046382343,78.1916082994,63.386118937,88.6252980494,51.1360197058,39.2855333807,72.7665706746,73.9357164694,90.615489985,119.917534308,112.725104259,80.7326096683,74.7174831389,93.0897392117,100.986335095,103.794168103,96.0961801679,62.4336661286,73.8383106992,57.063220474,70.2874824925,102.083798457,94.047792923,77.2426971683,92.4680693608,77.5679759632,72.2670547867,110.224230478,106.444340785,109.426155325,116.27515587,114.825414027,90.7991617529,80.4108240389,107.477865231,117.321079961,98.4769844733,115.368233782,111.146569111,86.844266117
14:30:00,39.8466979111,87.0830463256,66.6015420296,78.3198046187,63.8432545612,51.6445848271,95.6541907089,99.4004619043,74.5373575168,92.8077083149,56.4991666352,46.1006115139,65.9567640086,113.319903913,104.293551746,108.723421631,95.599107581,77.5869479349,69.0522991732,53.7414461294,100.661164547,97.5000182534,84.4617396107,120.065186214,98.4011539539,64.2282545475,42.0071708795,106.860568264,101.913519613,85.2483757426,73.8607985215,89.3375066505,60.4067844655,91.1928222581,95.1984521,98.5862003181,76.2505522328,101.94734305,85.2090427157,62.9274889524,94.3427817408,95.6718866303,78.7064247929,110.396834075,105.334786154,75.7383956745,101.283702235,116.747106049,119.253228784,89.5251305008,127.367659798,71.5879415479,72.9626094239,28.5067149977,27.5447176811,70.7266147763,53.4429165496,59.8628379519,50.7714158243,43.186425777,35.1580192447,34.1405160838,95.957968777,89.8554615417,64.5703275196,92.4713341122,50.6080095835,48.0511884029,86.1845114068,78.7213790205,91.679149988,121.607833174,114.007003098,84.4578591688,68.9038935586,99.7240707673,104.774403806,103.462140593,96.6954298928,68.5443036215,81.2531621603,59.5735359662,82.1643267515,115.845144161,100.580705806,80.8393575667,98.1749278654,83.3126453778,79.0518886268,126.941352214,117.228798757,111.419580385,118.384873151,110.987503378,101.795646205,86.677648798,114.889578081,125.739068678,109.724648016,121.127086298,116.365944575,88.4850338432
14:45:00,44.4580664787,89.2610760717,70.896399481,82.6307140208,62.7912711744,58.1793827602,103.145205573,101.915384586,73.0220709085,96.5586885961,57.0669756834,51.6566995638,73.6080054209,118.539388429,119.711876377,114.024189715,95.839185931,83.7859101217,72.5425834196,59.6173916806,108.30326934,101.976872691,90.1083041706,120.129484228,103.77997549,76.6040872857,45.6235096852,103.681584053,104.679734386,88.185292912,73.6423683361,94.9199033,65.9553763487,97.1026608589,93.8945604843,98.0412111279,73.4728794305,105.056974962,93.364906347,69.3846033181,103.890325421,101.149176644,76.4971714987,110.073721386,109.74433988,76.8736803773,109.578622924,120.523282923,126.861202822,90.4956221819,133.034251422,72.0999994579,73.8411217824,25.7062415378,28.78195927,72.9989952856,59.6909354807,57.4781491416,50.2231747119,44.8374352815,36.4219947229,36.9502761072,98.0074735174,97.1213942242,69.5251809913,96.2438495299,54.9876966363,55.6877286811,91.2946109004,85.5940740435,87.7350674123,118.036897708,116.669068141,88.5543189039,69.0349314141,108.112208806,107.81278652,100.499529201,98.606384595,77.5477773586,90.289020415,64.3263331158,99.1585862083,129.562966585,104.76445134,86.4246609949,107.159427183,88.1877984135,80.9988259729,142.1187677,128.2780567,110.871307974,117.92878329,111.510786266,112.340038716,90.5469572086,118.67952964,133.830683515,119.733076549,128.261154494,123.171015249,91.6447405628
15:00:00,46.6697861811,87.2899046009,71.6566149064,84.0336947437,64.2221506591,63.2626960995,108.935791599,103.804332532,71.463482425,101.101072427,59.1131719796,54.0996752139,85.352935991,122.071987129,135.55530122,118.312983813,96.0456608651,96.1505194322,74.2109763759,62.4196208196,114.127683255,102.741976327,95.2199460549,121.228233589,110.151369067,84.2967403485,50.8806852979,99.5410224633,101.995632548,92.4634473221,72.2879903876,98.2330003708,70.4668871978,104.43667598,95.615258485,95.7182868756,73.2850377909,103.282338452,103.086414233,78.6688418959,114.98614105,103.964204964,79.8582739461,107.626268894,112.692642844,75.0850547853,118.133775408,122.64722975,131.32437569,91.0088985246,138.26039703,75.1920988094,72.5437489891,24.6683199077,32.4613782815,76.9386348149,64.6674102915,56.7911095248,53.0550106702,48.3379739852,40.9586652283,40.4999876772,97.7965978822,100.523139679,79.5400354899,98.1194198045,59.8677273305,62.710249543,91.4974203204,90.9954325933,83.8673550219,113.725248479,113.85952209,97.5914027992,67.7079390893,111.750508818,112.699026971,97.3879080922,101.829966669,84.3186206174,97.2197275245,70.6916943227,113.065199122,143.027346358,112.415547228,90.3832229426,106.471921983,96.2639388801,77.0613847553,145.272595831,135.585143188,109.583316588,117.825293141,113.439018665,124.192822423,95.1478367953,121.963145982,138.223843967,123.774005873,135.199461174,126.790018225,92.995569829
15:15:00,47.7634863825,83.2939986451,73.476398944,85.3455262109,66.9586751541,70.7475469608,115.346958655,108.100151694,73.7646622876,99.7052778625,60.4553482085,55.5582284516,94.3716432901,124.075274679,144.462156837,124.512668775,94.8079705501,107.697324185,76.134348175,64.8967341883,115.597724711,103.48820629,96.9547883561,120.536921735,118.612990269,88.1729681979,58.8800042246,98.3543691936,99.0076075101,94.6108906275,66.8122099376,96.6517475909,78.2388297808,111.97324413,104.294364095,99.0943874282,74.7935725241,104.36404035,116.340342299,86.8006989325,126.070627192,105.864142352,88.4670129603,105.257209941,112.521255224,79.3718504745,121.860604987,122.54680548,134.637011268,90.8251155676,146.939059575,76.5879731801,68.3442468745,24.75877162,36.9751800741,80.353572476,68.9408888944,60.1061601294,57.3036852205,50.8036097743,43.8098240301,45.5938883249,96.1538402633,100.351642789,84.8538851706,99.7869213783,66.8653548597,64.2583889537,93.6042690309,94.1789376378,85.689990756,111.119610641,107.388451367,107.029886972,77.4503961402,115.910908684,114.405095849,99.6097930272,107.154329319,88.6358119578,101.74108472,79.3870357554,125.361931336,154.902430934,119.821608491,96.2503369103,104.843912573,99.2359737609,72.1954309588,141.681420106,142.586973392,111.614968773,121.135242981,112.794384016,124.434403031,100.515460665,128.496793901,137.885102498,125.653018685,143.848720157,126.109160098,97.9202240693
15:30:00,49.6812240848,82.8180157345,73.636732419,87.3155983587,69.37932548,73.9615652608,120.828133412,116.227022962,78.9017158679,97.4395781025,62.6847530953,57.9616988364,101.138342908,122.562851488,145.960171353,122.920141822,96.6242314227,117.141833832,79.9676161979,66.9580907893,117.921345612,104.424487053,96.0310620571,120.77456893,117.959756544,88.5060445989,68.9614023768,98.9550650177,98.870787587,94.2287798388,69.6535914726,91.0850939463,80.6349424702,117.617389857,108.635178336,104.209898901,78.5349532583,101.478010584,120.920638004,98.4629848827,129.611900307,110.667749643,92.2841214746,105.916740079,114.186451508,84.5632894506,121.403006142,122.355409563,130.144622053,93.6866323006,158.442407952,77.6271585287,63.4288732908,24.0067783722,39.7928134437,83.1745777505,71.7450986188,68.1455229337,60.8959385436,52.673962564,46.0999339412,48.0362402275,92.3145032886,101.851569081,84.6256532086,98.6963910847,69.8623777567,64.0512857925,97.4316457553,96.4072069582,93.0822425102,111.216212386,101.346898211,109.147741943,67.3739039439,120.364328645,116.504909906,103.871883584,113.707692412,93.6410887047,103.109438183,83.746384937,129.396150448,159.797675055,124.439155697,94.7948505127,106.063055291,104.270932279,73.2340610574,142.078632357,139.550176106,119.858993902,127.268886805,114.72102843,123.759541399,106.389328336,132.110548228,139.333323638,129.627685938,149.716722916,126.434611015,105.810266053
15:45:00,50.838083525,82.818616109,76.4657982687,86.0022487015,67.9452321493,76.737286995,121.134825234,123.408823836,88.3214239623,97.9616906223,64.4819389487,62.1229690249,103.383963853,119.397768608,142.652759214,118.80696263,102.376618819,117.80490946,83.0970014758,70.7195812486,117.111048442,106.783330512,93.2574214286,121.586351965,113.760604807,91.223306921,76.704807217,97.4678123214,102.725086073,97.6964907114,77.626279604,89.1384932415,80.5413040768,119.327649454,116.752274042,104.916432554,85.4585045734,99.0720983803,123.940564207,102.737112337,129.936822474,116.465502966,96.3363065017,110.040634982,115.60199574,88.7448927698,121.683663382,129.112830489,127.918698011,99.6855765781,156.264491906,78.473244454,57.2953923414,24.923978622,40.4333670378,84.6252751684,76.4319890053,71.419099657,63.1511403794,52.7814327214,45.3338097139,50.4435289119,91.2062090588,105.5642985,84.306492438,98.7240230002,75.0098848348,65.2913010313,105.587501155,94.5849830602,98.5433966684,108.772060629,99.0490021261,110.163164285,59.6892715972,125.059871576,119.762194193,109.661293284,118.309617177,97.2045642678,105.098964656,84.3296978797,131.791361385,154.517671594,126.081492426,90.2849375442,106.229181332,108.063896134,76.6195096075,141.834784206,135.567433342,125.9781838,133.365992644,116.774329986,119.994192323,115.478017991,135.640895991,143.317166922,136.649541216,150.613820606,126.854220924,114.216810413
16:00:00,50.2867007705,80.6164285398,85.0183145925,80.8326180365,70.3588747146,76.984117637,118.366276657,124.415385895,95.6671356314,96.0501766923,67.1579518862,62.9315240007,102.562749319,115.317374111,133.222992164,117.604407224,107.69884523,112.723744488,82.9734926438,74.3809146136,117.336644462,110.948274455,95.3803966273,125.06830977,113.664958882,97.2400033356,79.7673414536,98.1071834554,105.968841088,100.935839323,84.237235998,92.2472113883,79.5741084713,117.827779494,119.489867375,104.645801843,89.4436445328,98.638131799,124.672107761,103.778524118,122.148455155,124.012379167,101.082032105,110.231190164,118.308748946,88.8756025877,124.819248935,135.148037624,125.741484999,103.540811653,147.014545281,78.0355034972,52.583821548,26.0084540822,40.8303026164,85.5801337582,82.8633123568,72.1457461512,63.5967833807,50.6104954853,44.8163982183,53.3597594502,97.1275730979,110.328072831,86.0962492755,100.353229032,74.734209394,69.0782240571,111.816494382,94.8025945329,104.408254594,108.111737508,103.115106198,109.998866688,53.8595003092,125.217983062,117.93085395,114.721368485,118.364280021,95.9141746471,107.264964518,86.204160722,130.378768176,140.271663316,121.683610871,87.3990707739,107.316011308,114.768082472,86.3258890507,136.163162564,140.6310749,131.917342487,134.028554922,113.067609899,121.4452278,123.711451147,137.703227766,149.918644607,144.414746229,148.916918552,123.586617746,119.070439671
16:15:00,49.4035448385,79.8948495798,95.4174029522,73.2293497579,72.4322684299,75.1368886703,116.35207975,121.198893044,99.9393520112,92.5602163378,71.0599601282,65.030910698,101.361014794,116.263478857,129.048423519,119.129826376,111.471385509,105.325713416,82.8540753854,76.7026374342,122.545848049,109.736195647,98.6316749526,126.143777345,117.801032978,101.024768172,82.3965133614,102.152126127,108.550218608,104.47566033,87.740863113,95.5695278152,72.2669413706,115.186237645,118.187626412,100.996955119,93.4527820528,99.5237421384,128.506127102,102.268438379,115.476214864,129.132349158,106.307149345,107.009431175,118.643580671,92.4245755198,127.55910826,138.564339351,125.557832851,104.600047623,132.772818106,72.2767192914,51.3433937498,25.9103292222,42.0503478638,83.6630722119,84.0368429656,71.7061189543,61.4580794416,50.0827606517,43.1850268964,58.4418790908,103.964792812,109.85253686,91.5817852621,100.619375088,75.4419150645,73.9292421942,116.688282275,97.9804038453,103.924824312,110.015703907,106.067549257,108.25123327,49.9690480948,121.939365535,115.240406033,119.472868972,116.656622996,93.9487273069,108.964808833,91.7775638426,127.40685208,129.233549794,116.017518368,94.2458478826,108.838903166,116.408916167,91.0882926139,134.607485927,145.598563897,133.664906386,131.126582774,114.165529417,128.431135183,128.063513334,137.631142142,150.585435108,147.320380253,143.775280867,115.141987553,117.868115527
16:30:00,48.9916832052,75.1044187023,107.749555725,70.949851187,71.2596791202,75.6621963045,120.189273271,114.880757401,104.804302975,90.2466362,74.2192281229,65.2016280493,103.339577127,125.543145483,125.060622266,121.991756406,113.177024049,93.5907017678,82.0487500968,77.6834670334,138.013084655,108.067421941,98.4821504492,129.599470149,120.967123542,102.56622909,87.3051483078,106.667221134,102.479702429,104.973109739,85.9170914112,95.7692991746,66.0051715491,115.815922587,117.205484479,96.2772370446,95.5610369845,111.800297099,129.489265148,99.3310250341,114.852607805,129.624625517,111.633445072,104.434003238,114.325862568,99.1097630068,127.01408895,137.168968811,129.829621404,105.129371277,123.590469849,69.0886684757,52.4556986897,25.2628203464,43.4996252317,79.3377417051,81.2237304105,71.1893823019,58.7666736949,49.8988470464,41.4442267539,62.6273161816,109.348919411,105.19118971,94.1574633874,99.8513690094,78.0711466884,78.2050946524,121.139532913,101.4335844,105.524604664,115.040945691,108.19845774,106.518914774,48.38337235,115.888755305,114.058659396,116.893817565,111.24302811,93.6586804175,109.025939628,95.0493761765,126.366558005,125.033903972,112.488000512,106.135725003,107.681192236,111.47565715,90.9900354224,128.385147663,146.065213648,129.374626941,124.472975492,118.497529986,134.379946227,124.08518779,135.351782178,146.927927627,150.934030108,138.504334558,102.857280926,119.965920338
16:45:00,47.0470936701,72.9059762213,109.266459383,69.2928301295,69.0708357504,72.7528594085,122.270736472,108.184604992,104.049514373,88.7438302443,72.5471000618,64.1623535911,103.337223577,129.936478913,120.094310357,120.53908088,109.355774223,78.8471682368,78.1593664032,77.9168458657,157.921083635,103.3898899,95.1393672571,129.934548954,124.359461065,103.803477401,94.4130449371,110.412797019,98.6673391335,104.1340229,85.0641251292,92.3713264882,63.6402850403,113.75725771,114.528122082,94.8000820469,90.9379650731,140.491680106,130.65591061,97.5535772401,114.257710455,127.023722503,120.068407445,104.544689225,105.787804952,103.799965449,127.176822078,137.640480437,129.903064794,106.194774162,117.973023766,67.809689106,54.1155386115,24.8784853152,44.4835614437,71.7416489893,75.6214383393,70.272462521,56.63805239,48.5938521915,40.2284750039,63.9697408886,104.981418482,101.692456786,94.0540761173,95.139368463,78.6762189793,80.4080362535,126.730349823,100.516501911,109.789445863,117.713040911,105.664859571,101.8980954,47.5298342817,115.852157608,112.27261093,115.016499137,104.866631383,95.4970375356,104.346181266,96.4639389732,127.935126695,126.836199203,112.464806162,105.887462503,101.048407518,103.639733018,89.9378473736,131.498569286,140.429209679,127.870442828,119.62746682,122.16199422,139.857422316,121.200431083,137.53000665,147.385641146,150.182522107,132.868944897,97.7854733419,118.983705406
17:00:00,45.582387622,69.7515250458,103.720688948,67.657292017,65.5761090454,69.2773042425,118.61080207,102.072547043,97.853906106,87.1929200362,69.5164638907,64.228508761,99.5135871503,129.137293103,116.86296521,115.137170557,104.19360131,69.2421679797,72.6902737365,78.6292823189,170.426405034,97.0166921998,93.8465686174,126.449234232,121.240028957,105.54314624,103.029705278,108.814740054,103.063770443,103.718015685,85.6459856808,89.3618124285,64.0134247792,109.418821228,111.729250765,92.3244504625,89.6310480949,165.021180383,130.061921904,96.8613380854,113.96638368,127.614903344,121.352634478,106.513265533,100.809892998,107.144457234,130.011760818,138.319491045,129.46513435,114.603505267,113.245063414,67.6007822869,55.606318379,25.044241296,45.3083327605,65.3368174061,69.9799695787,64.2535213346,54.6543543864,48.9051795163,39.2837953512,63.2681910149,97.8659167878,100.322384071,95.1874891425,89.8707930961,75.1691532734,78.6301325141,124.741770707,99.7163532882,110.251988799,112.475676239,96.226867191,98.4471298026,45.0690503964,118.838067073,107.65193873,114.085563434,97.7845126108,94.5994413825,99.7714788545,98.3668411293,130.056682888,129.736100898,112.341683156,106.048370744,94.7836935392,99.6212570653,89.8583875201,135.179876985,134.958310213,127.227038838,119.203839517,120.26224476,138.669432383,114.662824202,136.127109976,140.542239396,150.124622346,127.625308043,97.2649784225,116.609481358
17:15:00,44.5159891093,68.2811156423,98.3319006799,64.8565820221,62.3441982292,64.5982382495,110.682329832,95.1374847966,90.2973693309,81.2473666522,65.5060074318,61.3908078148,91.3538536979,122.966444188,111.891443531,107.073234433,95.1649221393,67.2284196802,68.827088722,79.2135930489,167.843441628,87.4811417214,91.5682632571,118.574648548,114.151888495,104.98491394,109.638541486,104.473342478,106.284959815,101.216658164,85.9984442219,87.9843066917,66.6851636205,103.694675937,115.326337909,91.0091385346,89.81183768,177.828726944,124.451336223,96.0723961785,113.738067439,127.635986264,115.089909297,106.422130107,99.5970019782,104.192581851,125.129714186,136.265656573,126.39667181,118.773265259,106.785124815,70.0035709114,55.9803656334,24.2900348257,45.3129925553,59.1019723186,61.8064502769,57.885795424,53.1216137637,50.3825280668,37.8992614933,63.3822225866,91.0432041291,96.6621039753,95.3654159193,85.15432563,70.1095329486,76.147376444,118.994133621,96.487331623,110.865982633,102.346456523,90.3148739027,92.4281818333,41.6019686374,118.150663113,101.421099035,112.312661927,90.5204888266,87.1074596087,93.4554149655,100.175793595,130.80509793,131.15687606,109.582767006,101.390835081,88.6333797892,96.8608765521,88.8026201675,133.664058376,125.061854121,125.778214106,116.560942704,113.577615807,132.90700073,107.32508597,134.044373273,134.210103813,143.454052707,121.791730357,97.0632631072,108.563848009
17:30:00,44.6015469368,67.6317483857,84.8783729375,58.3894612835,57.7915844349,61.5237603873,102.736575389,87.8272254078,81.7519829916,70.1747910968,65.861490726,55.182947486,79.3160347709,112.970202093,99.9786716069,93.3601403904,83.3569509244,66.7743060624,66.3748805122,77.8040300745,155.633776126,81.2831669439,89.5758226685,106.843446003,109.15804304,102.242166352,108.66355516,102.359416418,102.819329816,94.6854890356,83.1653005463,88.7587341167,67.1892248604,98.6412421762,112.378349367,90.3640415812,86.3897892688,175.311888036,114.444346956,92.2821639569,113.399434326,122.094982796,108.178746069,101.327149825,102.734221171,97.7047683184,120.117969562,129.899650873,123.648250215,115.914744268,97.4816171666,69.3581132982,57.0773712578,21.0573298491,43.21992868,53.3422042774,50.6480674246,51.4154788012,49.0371558283,50.7652378569,36.7963564251,66.6350095995,87.8222367306,91.6479807696,92.0205916191,80.3570625942,63.7186348361,74.9754960245,113.824235209,92.850923429,109.08119893,93.3916341348,85.9055386255,83.2091557397,41.591436155,111.417990994,95.5006706215,107.738319222,82.0293518403,75.9637770994,88.0086144638,98.5748250619,126.140877394,133.049589896,104.968826912,92.59049938,80.7764086805,93.5567246075,85.1047345812,128.826347102,112.232559845,125.40369009,108.64994647,102.362952045,123.322286892,102.714286803,129.928857706,127.117137047,130.61529038,117.135902117,92.4178374902,103.348442458
17:45:00,43.5607316904,66.3781923664,70.474582722,54.0415268957,51.6463523371,57.665493115,97.6601347082,80.3146064388,73.9950873704,60.7480810701,60.9166589506,46.3570088784,73.1504345244,102.761948366,90.1406886613,82.8642874441,73.5270575985,65.3913704899,63.4845408158,76.1076593162,145.572107981,75.960412904,82.0040918299,94.638983601,102.017718966,91.4584614513,105.251664923,98.4970890485,96.5853833871,89.7467306735,78.1934660043,86.2364061593,61.6890045539,94.9255884085,109.291575171,85.8807778512,84.6506829418,166.210778016,103.758475043,78.4412615011,107.301022062,112.727931947,103.337840368,97.4399313537,103.612635898,90.0562819545,112.304385957,123.110834648,121.377098982,109.692101908,90.6527000366,67.9973259435,54.7762948684,19.2075206597,43.1255438763,50.158659196,42.439107459,49.3171746301,41.1550783598,49.0275927665,34.898040155,68.5852808768,89.4255625586,86.8921707726,87.8549195746,70.5374492579,57.9986698699,64.835466349,109.580604871,91.8539519742,106.61544399,88.9845483998,78.3457724735,77.3015921027,40.296362825,105.966769759,88.9690341949,101.777736066,78.2249158092,67.8961595227,81.1308722827,87.8963770312,124.414330992,127.051555494,96.1150980638,83.5413373455,76.1249630465,94.1851812562,81.4936796913,127.213860059,109.839437587,126.426760037,97.3001354924,91.7178665412,112.853448944,99.70732518,122.338877892,121.571034115,119.144707141,117.842052885,86.4396854513,100.337205786
18:00:00,41.9121200827,65.8317199036,62.4782611594,52.8194533864,44.053417741,49.5875381167,96.8664529786,75.1180146366,67.3000567662,51.3905420783,55.2822758307,33.2991781241,71.9752875715,94.0146603718,81.4361907046,75.7317938289,67.7187102461,59.0425442019,49.5572003167,74.2234865455,136.165584395,72.4841907507,73.8362703824,81.6577263393,90.1740565676,68.2930245055,103.222679084,96.1916547037,87.8629638361,88.6516273783,69.7992508533,77.451166042,45.9694490356,91.932298746,103.715606622,80.3228824315,83.100720242,152.641735174,93.2225475113,50.9359809779,100.994499711,99.0809071306,98.9283956279,92.3177817057,100.154889137,82.2128514403,88.7808832554,113.989266857,122.443947103,103.940009257,84.6532986591,63.5378987468,56.801353566,18.4873418528,42.6863835258,48.9680744332,35.817721968,51.2345284722,36.1551674806,46.6134009621,31.5345598412,67.5217460422,87.4312561181,80.710868764,83.5291198804,62.0398057019,55.5145793121,41.4972704621,100.963301588,90.8413936685,101.024126253,85.7152703738,71.1714093096,68.7987200238,37.7927862129,102.28773646,77.9032292184,98.3694747652,76.96229121,61.7048183476,72.5047544278,67.3232408803,123.694013648,114.700906147,90.6991618274,78.956323922,72.0384083598,86.109177308,64.4889352658,121.721019936,104.786377857,128.363337015,87.0409015096,82.0160682721,97.794071178,97.7525259713,113.975033038,111.645215946,107.348094004,117.82260799,81.4041158901,96.2071941553
18:15:00,39.0528254454,64.5472185835,59.2979739315,51.6468614917,39.8649917773,40.5230108467,92.4487059731,68.1266238702,59.9500907375,45.0293174877,49.7357871902,19.6816235982,70.6079594767,88.8774187425,72.6424964246,72.3802028912,60.921261755,52.9080174576,27.0249080674,70.0351989017,122.777136607,77.9049858252,64.0473743076,70.318172014,79.0347582067,31.4881578814,103.893076101,91.7542296229,79.7611476963,86.1579621043,58.312033342,62.9640446684,24.4374955321,89.1947804833,94.7168846783,78.692334706,78.9447368284,136.299541763,84.1484413013,27.270091552,95.4294922158,89.2441178664,92.6359345505,84.6381451879,89.0583520698,79.0276415481,48.0306094264,102.403337162,118.955325603,103.108933581,80.532938195,57.6018697207,59.3241747146,18.2284867044,39.3079052571,48.8698689558,32.5438476215,52.1768366291,32.4070525937,42.911285077,24.240082332,66.562552966,86.5662667969,73.6359279782,75.9940734818,58.1335534912,50.8339646845,21.0599587102,89.5111746009,89.4503209733,88.6317661798,80.2047743126,65.22673805,63.1905843991,31.5640182343,98.9380886334,70.4422267651,95.8966254938,77.6467569011,56.3976459979,63.5510823395,38.2454539243,119.219818303,99.4326641642,86.1684034409,76.465759363,69.6261840001,82.3212810604,39.6226216903,110.814529306,98.2983959904,119.875814017,89.8013652757,70.1955331329,84.7308400002,94.8835636884,104.860166563,100.271035236,99.241827703,111.305886989,76.7070668035,90.9610521597
